,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
304,Your Cheatin' Heart,Not Rated,99,6.6,1964,
305,The Color of Pomegranates,Not Rated,79,7.7,1969,
306,The Nowhere Inn,,91,6.4,2020,61
307,XOXO,TV-MA,92,5.3,2016,
308,As It Is in Heaven,Not Rated,133,7.5,2004,
309,Spike Island,Not Rated,105,6.3,2012,
310,Take the Lead,PG-13,118,6.6,2006,55
311,Limelight,G,137,8.1,1952,
312,The United States vs. Billie Holiday,,,,,
313,"Ladies and Gentlemen, the Fabulous Stains",R,87,6.8,1982,
314,Going My Way,Passed,126,7.1,1944,
315,Under the Cherry Moon,PG-13,100,5.1,1986,36
316,Ma Rainey's Black Bottom,,,,2020,
317,Moxie,,,,(I,
318,Kiss and Cry,,95,6.8,2017,
319,Roll Bounce,PG-13,112,6.1,2005,59
320,De Belofte van Pisa,,105,6.8,2019,
321,The Glenn Miller Story,Approved,115,7.3,1954,
322,Phoenix,PG-13,98,7.3,2014,89
323,The Man Who Cried,R,100,6.2,2000,40
324,Band Aid,R,91,6.6,2017,67
325,The Fighting Temptations,PG-13,123,5.5,2003,53
326,Satisfaction,PG-13,92,4.9,1988,44
327,Nina,Not Rated,90,5.4,2016,27
328,Rhinestone,PG,111,3.9,1984,36
329,Happy Endings,R,128,6.3,2005,57
330,Honkytonk Man,PG,122,6.6,1982,50
331,Aashiqui 2,Not Rated,132,7.0,2013,
332,The Buddy Holly Story,PG,114,7.2,1978,78
333,Hounddog,R,102,6.3,2007,31
334,Bird,R,161,7.2,1988,78
335,Trick or Treat,R,98,5.8,1986,57
336,The After Party,Not Rated,120,5.8,2018,
337,Canyon Passage,Passed,92,6.9,1946,
338,Sparkle,PG-13,116,5.7,2012,54
339,The Last Days of Disco,R,113,6.7,1998,76
340,Topsy-Turvy,R,160,7.3,1999,90
341,The Phantom of the Opera at the Royal Albert Hall,Not Rated,137,8.8,2011,
342,A Prairie Home Companion,PG-13,105,6.7,2006,75
343,Who's That Girl,PG,92,4.8,1987,27
344,Cool as Ice,PG,91,2.9,1991,
345,Ladies in Lavender,PG-13,104,7.0,2004,61
346,Work It,,,,,
347,Johnny Suede,R,97,5.8,1991,53
348,Kevin & Perry Go Large,R,82,5.6,2000,
349,The Country Girl,Unrated,104,7.3,1954,
350,Billy Elliot,Not Rated,169,8.5,2014,
351,Les Misérables in Concert: The 25th Anniversary,Not Rated,178,8.8,2010,
352,Beavis and Butt-Head Do America,PG-13,81,6.8,1996,64
353,I Am Woman,,116,7.4,2019,
354,Roxanne Roxanne,TV-MA,100,6.2,2017,74
355,Unfinished Song,PG-13,90,7.0,2012,57
356,Der blaue Engel,Not Rated,104,7.7,1930,88
357,I Want You,R,87,6.2,1998,
358,Boychoir,,103,6.7,2014,51
359,The Phantom of the Opera,R,93,5.5,1989,
360,American Pop,R,96,7.3,1981,57
361,Grand Piano,R,90,5.9,2013,61
362,Rudderless,R,105,7.5,2014,52
363,Müslüm,,136,7.8,2018,
364,School Dance,R,85,4.5,2014,
365,Miles Ahead,R,100,6.4,2015,64
366,Super Fly,R,91,6.5,1972,67
367,Sweet Dreams,PG-13,115,7.1,1985,65
368,The Apple,PG,90,4.3,1980,39
369,England Is Mine,Not Rated,94,5.9,2017,45
370,Let's Dance,TV-MA,109,5.9,2019,
371,Glitter,PG-13,104,2.2,2001,14
372,Das schönste Mädchen der Welt,,102,7.2,2018,
373,Ten Thousand Saints,R,113,5.9,2015,62
374,Beyond the Sea,PG-13,118,6.7,2004,46
375,Tumbledown,R,105,6.2,2015,60
376,Ishtar,PG-13,107,4.4,1987,52
377,Thank God It's Friday,PG,89,5.4,1978,
378,Follow That Bird,G,88,6.7,1985,
379,Song One,PG-13,86,5.8,2014,48
380,Sweet and Lowdown,PG-13,95,7.2,1999,70
381,Still Smokin,R,91,5.7,1983,4
382,Beat Street,PG,105,6.5,1984,68
383,Light of Day,PG-13,107,5.6,1987,55
384,Lisztomania,R,103,6.3,1975,
385,The Music of Silence,,115,6.6,2017,25
386,I Wanna Hold Your Hand,PG,104,6.8,1978,
387,Dance with Me,PG,126,5.8,1998,
388,The Music Never Stopped,PG,105,7.5,2011,60
389,Rab Ne Bana Di Jodi,Not Rated,167,7.2,2008,
390,Jackie & Ryan,PG-13,90,5.8,2014,55
391,The Jazz Singer,PG,115,5.9,1980,37
392,Dead Ant,Not Rated,87,4.8,2017,48
393,Little Voice,R,97,6.9,1998,68
394,Jubilee,Not Rated,106,6.1,1978,
395,VS.,,99,5.7,2018,66
396,The Jazz Singer,Unrated,88,6.5,1927,66
397,Black Angel,Passed,81,7.0,1946,
398,Rock Dog,PG,90,5.9,2016,48
399,Duets,R,112,6.1,2000,40
400,CB4,R,89,6.3,1993,49
401,Parting Glances,Not Rated,90,7.2,1986,
402,La famille Bélier,,106,7.3,2014,
403,Taking Off,R,93,7.4,1971,
404,Born to Be Blue,R,97,6.9,2015,64
405,Georgia,R,115,6.6,1995,81
406,Heartbeats,PG,107,5.4,2017,
407,O Lucky Man!,R,178,7.8,1973,
408,A Monster in Paris,PG,90,6.7,2011,
409,Honeysuckle Rose,PG,119,6.3,1980,
410,Hilary and Jackie,R,121,7.3,1998,78
411,Bandits,R,110,6.5,1997,53
412,The Stöned Age,R,90,6.3,1994,
413,One Chance,PG-13,103,6.8,2013,52
414,Lara,,98,7.4,2019,
415,The Idolmaker,PG,117,7.0,1980,
416,A Night at the Opera,Passed,96,7.9,1935,
417,Bound for Glory,PG,147,7.3,1976,70
418,The Marc Pease Experience,PG-13,84,4.0,2009,30
419,Holiday Inn,Passed,100,7.4,1942,
420,First Name: Carmen,R,85,6.5,1983,
421,House Party 3,R,100,4.6,1994,
422,Metallica Through the Never,R,93,7.2,2013,61
423,The Band's Visit,PG-13,87,7.5,2007,80
424,Daniel the Wizard,Not Rated,81,1.8,2004,
425,The Dancer,Not Rated,108,6.5,2016,44
426,The Silencers,TV-PG,102,6.2,1966,
427,Lady Sings the Blues,R,144,7.1,1972,
428,Kill Your Friends,Not Rated,103,6.0,2015,45
429,Joyful Noise,PG-13,118,5.7,2012,44
430,Grace Unplugged,PG,102,6.1,2013,39
431,Young Man with a Horn,Approved,112,7.2,1950,
432,"You, the Living",Not Rated,95,7.5,2007,81
433,Jailhouse Rock,Not Rated,96,6.5,1957,
434,Happy New Year,Not Rated,180,5.0,2014,
435,The Cat and the Moon,,114,5.4,2019,63
436,Brown Sugar,PG-13,109,6.5,2002,58
437,The Mambo Kings,R,104,6.4,1992,
438,Minyeo-neun goerowo,Not Rated,120,6.8,2006,
439,No Small Affair,R,102,5.5,1984,
440,Love,Not Rated,84,5.5,2011,
441,Love Never Dies,Not Rated,121,6.9,2012,
442,Bravetown,R,112,6.2,2015,36
443,Music of the Heart,PG,124,6.8,1999,54
444,Butterflies Are Free,PG,109,7.2,1972,
445,Graffiti Bridge,PG-13,90,4.4,1990,34
446,The Beat That My Heart Skipped,Not Rated,108,7.3,2005,75
447,Bandslam,PG,111,6.3,2009,66
448,Paganini,,81,5.4,1989,
449,God Help the Girl,Unrated,112,6.4,2014,58
450,Why Do Fools Fall in Love,R,116,6.4,1998,
451,Battle of the Year,PG-13,110,5.0,2013,29
452,Cornelis,,101,6.3,2010,
453,Bikini Beach,Passed,99,5.5,1964,
454,Seoul Searching,TV-MA,105,7.1,2015,63
455,Copying Beethoven,PG-13,104,6.8,2006,59
456,Kansas City,R,116,6.4,1996,57
457,Mao's Last Dancer,PG,117,7.3,2009,55
458,Honey 2,PG-13,110,5.3,2011,
459,That'll Be the Day,PG,91,6.6,1973,
460,Center Stage: Turn It Up,PG-13,95,6.1,2008,
461,Fun in Acapulco,PG,97,5.9,1963,
462,StreetDance 3D,PG-13,98,5.9,2010,
463,Ordinary World,Not Rated,86,5.5,2016,55
464,Sex & Drugs & Rock & Roll,TV-MA,115,6.5,2010,57
465,Eden,R,131,6.4,2014,81
466,Backbeat,R,100,6.6,1994,
467,Boyz in the Wood,,87,6.8,2019,72
468,Hamlet 2,R,92,6.3,2008,54
469,Berlin Calling,,100,7.3,2008,
470,The Fan,Unrated,92,6.6,1982,
471,Soul Men,R,100,6.4,2008,49
472,Trick,R,89,7.2,1999,
473,Jimi: All Is by My Side,R,118,5.7,2013,66
474,Eddie and the Cruisers II: Eddie Lives!,PG-13,104,6.3,1989,
475,"Peace, Love & Misunderstanding",R,96,5.9,2011,45
476,And the Ship Sails On,PG,128,7.6,1983,
477,Blood Machines,,50,6.5,2019,
478,Mrs Henderson Presents,R,103,7.0,2005,71
479,Creation Stories,,,,,
480,Expresso Bongo,Not Rated,111,6.2,1959,
481,Vier Minuten,Not Rated,112,7.4,2006,
482,Still Crazy,R,95,7.1,1998,
483,A Late Quartet,R,105,7.1,2012,67
484,Leto,,126,7.4,2018,69
485,Her Composition,Unrated,93,5.2,2015,
486,No Good Deed,R,103,5.5,2002,
487,Son of Roaring Dan,Approved,63,5.6,1940,
488,Phantom of the Opera,Approved,92,6.5,1943,
489,Hello Again,Not Rated,105,5.1,2017,43
490,Plush,R,99,5.3,2013,
491,The Girl from the Song,,102,5.6,2017,
492,Road to Morocco,Passed,82,7.1,1942,
493,Inside Daisy Clover,Approved,128,6.2,1965,
494,Wild in the Streets,R,97,6.0,1968,
495,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Not Rated,68,7.8,2003,
496,Grace of My Heart,R,116,6.7,1996,
497,Change of Habit,G,93,6.1,1969,
498,Marina,,118,7.2,2013,
499,Killing Bono,R,114,6.4,2011,46
500,Lu Over the Wall,PG,112,6.8,2017,62
501,Farinelli,R,111,6.8,1994,
502,The Marrying Man,R,115,5.8,1991,
503,Gainsbourg: A Heroic Life,Not Rated,135,6.9,2010,58
504,The Adventure of Sherlock Holmes' Smarter Brother,PG,91,6.1,1975,
505,Honeydripper,PG-13,124,6.6,2007,68
506,StreetDance 2,,85,5.7,2012,
507,Vi är bäst!,Not Rated,102,7.2,2013,87
508,The Scent of Green Papaya,Not Rated,104,7.3,1993,
509,Unutursam Fisilda,,118,7.5,2014,
510,Freedom,R,94,6.3,2014,30
511,"The 5,000 Fingers of Dr. T.",G,89,6.8,1953,
512,Shigatsu wa kimi no uso,,122,7.0,2016,
513,Love Me or Leave Me,Passed,122,7.1,1955,
514,Roller Boogie,PG,103,4.5,1979,
515,Ex Drummer,Not Rated,100,7.0,2007,36
516,Variety Lights,Not Rated,97,7.1,1950,
517,Permanent Record,PG-13,91,6.4,1988,
518,Barracuda,,100,5.6,2017,78
519,"Easy Come, Easy Go",PG,95,5.3,1967,
520,Lindenberg! Mach dein Ding,,139,6.6,2020,
521,The Company,PG-13,112,6.3,2003,73
522,Miss Granny,,120,8.0,2018,
523,Suck,R,91,6.1,2009,
524,Le concert,PG-13,119,7.6,2009,60
525,Just the Way You Are,PG,94,6.0,1984,
526,Girl,R,99,5.9,1998,
527,Emo the Musical,TV-14,94,6.1,2016,
528,Little Secrets,PG,96,6.4,2001,52
529,American Dreamz,PG-13,107,5.4,2006,45
530,Impromptu,PG-13,107,6.9,1991,
531,"Doctor, You've Got to Be Kidding!",Not Rated,94,5.6,1967,
532,Black & White,R,98,4.9,1999,47
533,The Girl Can't Help It,Approved,99,6.8,1956,
534,Confetti,R,100,5.7,2006,57
535,Gundermann,,128,7.3,2018,
536,Hunky Dory,Not Rated,110,6.2,2011,46
537,Times Square,R,111,6.8,1980,
538,For the Boys,R,138,6.4,1991,
539,Slayer: The Repentless Killogy,,131,6.8,2019,
540,Roustabout,PG,101,6.1,1964,50
541,The Harder They Come,R,120,6.9,1972,
542,Pitch Perfect 4,,,,,
543,Fissa,,102,5.5,2016,
