,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
222,They Live,R,94,7.3,1988,54
223,Saint Maud,R,84,6.9,2019,76
224,The Mortal Instruments: City of Bones,PG-13,130,5.9,2013,33
225,Outlander,R,115,6.2,2008,40
226,The Blair Witch Project,R,81,6.5,1999,81
227,Alien³,R,114,6.5,1992,59
228,Oculus,R,104,6.5,2013,61
229,I Am Fear,Not Rated,87,3.2,2020,
230,Death Note,TV-MA,101,4.5,2017,43
231,What Lies Beneath,PG-13,130,6.6,2000,51
232,Sinister,R,110,6.8,2012,53
233,The Cloverfield Paradox,PG-13,102,5.5,2018,37
234,Hotel Transylvania 3: Summer Vacation,PG,97,6.3,2018,54
235,The Poughkeepsie Tapes,R,81,6.1,2007,
236,Dracula Untold,PG-13,92,6.3,2014,40
237,Bad Samaritan,R,110,6.4,2018,42
238,Carrie,R,100,5.9,2013,53
239,Wrong Turn,R,84,6.1,2003,32
240,Resident Evil: The Final Chapter,R,107,5.5,2016,49
241,The House with a Clock in Its Walls,PG,105,6.0,2018,57
242,Crimson Peak,R,119,6.5,2015,66
243,Hellboy,PG-13,122,6.8,2004,72
244,The Fly,R,96,7.5,1986,79
245,The Cell,R,107,6.3,2000,40
246,Thirst,R,134,7.1,2009,73
247,Alien: Resurrection,R,109,6.2,1997,63
248,Jacob's Ladder,R,89,3.4,2019,31
249,The Void,Not Rated,90,5.8,2016,62
250,The Intruder,PG-13,102,5.5,2019,39
251,The Girl Next Door,R,91,6.6,2007,29
252,Happy Death Day 2U,PG-13,100,6.2,2019,57
253,Only Lovers Left Alive,R,123,7.3,2013,79
254,Lights Out,PG-13,81,6.3,2016,58
255,Poltergeist,PG,114,7.3,1982,79
256,Coherence,Not Rated,89,7.2,2013,65
257,Army of the Dead,,,,,
258,Eraserhead,Not Rated,89,7.4,1977,87
259,Final Destination 2,R,90,6.2,2003,38
260,Aliens vs. Predator: Requiem,R,94,4.7,2007,29
261,Valentine,R,96,4.8,2001,18
262,In Fabric,R,118,6.3,2018,81
263,Suspiria,R,92,7.4,1977,79
264,The Hole in the Ground,R,90,5.7,2019,63
265,Piranha 3D,R,88,5.4,2010,53
266,Marrowbone,R,110,6.6,2017,63
267,The Strangers,R,86,6.2,2008,47
268,Candyman,R,99,6.6,1992,61
269,The Dead Zone,R,103,7.2,1983,69
270,Doom,R,105,5.2,2005,34
271,The Last House on the Left,R,110,6.5,2009,42
272,Swallow,R,94,6.8,2019,61
273,Leviathan,R,98,5.8,1989,51
274,Grindhouse,R,191,7.5,2007,77
275,The Shallows,PG-13,86,6.3,2016,59
276,Beneath Us,R,90,5.2,2019,
