,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
567,"Farewell, My Queen",R,100,6.2,2012,67
568,Kurier,,114,5.6,2019,
569,For Greater Glory: The True Story of Cristiada,R,145,6.6,2012,35
570,Jing wu feng yun: Chen Zhen,R,106,6.3,2010,49
571,Extreme Prejudice,R,104,6.7,1987,51
572,The Newton Boys,PG-13,122,6.1,1998,57
573,Ssang-hwa-jeom,,133,7.1,2008,
574,Désirée,Not Rated,110,6.4,1954,
575,Danton,PG,136,7.5,1983,
576,Return of the Hero,,90,6.4,2018,
577,Red Cliff II,,142,7.6,2009,
578,Beneath Hill 60,R,122,7.0,2010,
579,Legionnaire's Trail,,96,,2020,
580,Oranges and Sunshine,R,105,7.1,2010,60
