,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
447,3 Godfathers,Passed,106,7.1,1948,
448,Something Big,PG-13,108,5.8,1971,
449,Man with the Gun,Passed,84,6.7,1955,
450,Charro!,G,98,5.7,1969,
451,The Rare Breed,Approved,97,6.4,1966,
452,Never a Dull Moment,Approved,89,5.7,1950,
453,The Lone Ranger,Passed,86,6.7,1956,
454,Renegade,R,124,5.2,2004,
455,The Pale Door,,,,,
456,Garden of Evil,Not Rated,100,6.7,1954,
457,"The One and Only, Genuine, Original Family Band",G,110,6.5,1968,
458,Valdez Is Coming,PG-13,90,6.8,1971,
459,The Scent of Rain & Lightning,R,100,5.0,2017,
460,Viva Maria!,Not Rated,119,6.4,1965,
461,A Night in Old Mexico,Not Rated,103,5.7,2013,45
462,Ned Kelly,GP,100,5.0,1970,
463,Geronimo,Approved,101,5.8,1962,
464,Love Me Tender,Approved,89,6.2,1956,
465,Buchanan Rides Alone,Approved,80,6.9,1958,
466,Blood Meridian,,,,,
467,The Trap,,106,7.3,1966,
468,Cannon for Cordoba,PG-13,104,5.8,1970,
469,Bend of the River,Approved,91,7.3,1952,
470,A Time for Killing,Not Rated,88,5.3,1967,
471,The Four of the Apocalypse...,Unrated,87,6.4,1975,
472,The Paleface,Approved,91,6.8,1948,
473,Gunfight in Abilene,Approved,86,5.6,1967,
474,Yahsi Bati,,112,7.4,2009,
475,Hopalong Cassidy Returns,Passed,74,7.2,1936,
476,Frenchie,Approved,81,6.4,1950,
477,Zachariah,GP,93,6.0,1971,
478,Lust in the Dust,R,84,6.5,1984,
479,Bite the Bullet,PG,132,6.7,1975,
480,"Django, Prepare a Coffin",Not Rated,92,6.5,1968,
481,The Furnace,,,,2020,
482,The Burrowers,R,96,5.7,2008,
483,The Claim,R,120,6.4,2000,62
484,Masked and Anonymous,PG-13,112,5.4,2003,32
485,Destry,Approved,95,6.7,1954,
486,The Ballad of Josie,TV-PG,102,5.8,1967,
487,The 5-Man Army,M/PG,105,6.7,1969,
488,Red Canyon,Approved,82,6.4,1949,
489,The Magnificent Seven Ride!,PG,100,5.7,1972,
490,Apache Woman,,90,5.2,1976,
491,From Noon Till Three,PG,99,6.6,1976,
492,The Last of the Mohicans,Approved,91,6.6,1936,
493,A Gunfight,GP,89,6.4,1971,
494,Springfield Rifle,Approved,93,6.7,1952,
495,Zorro,G,120,6.6,1975,
496,Saving Private Perez,PG-13,105,5.9,2011,56
497,The Valley of Gwangi,G,96,6.3,1969,
498,Timerider: The Adventure of Lyle Swann,PG,94,5.4,1982,
499,The Sign of Zorro,Approved,91,7.1,1958,
500,The Last Rites of Ransom Pride,R,83,4.3,2010,
501,Blackthorn,R,102,6.5,2011,61
502,The Shakiest Gun in the West,Passed,101,6.4,1968,
503,White Feather,Approved,102,6.4,1955,
504,Ghost Town,Not Rated,77,6.0,1956,
505,Death Rider in the House of Vampires,,,,2020,
506,Rose-Marie,Passed,113,6.8,1936,
507,Lucky Luke,PG,92,5.2,1991,
508,'Doc',PG,96,6.1,1971,
509,Broken Lance,Approved,96,6.9,1954,
510,Pony Soldier,Approved,82,6.0,1952,
511,The Tin Star,Approved,93,7.3,1957,
512,The Mountain Men,R,102,6.4,1980,
513,Cowboys and Vampires,TV-14,94,2.5,2010,
514,Soldier's Heart,,,,(II,
515,The Adventures of Bullwhip Griffin,Approved,108,6.6,1967,
516,Once Upon a Time in Deadwood,,85,2.7,2019,
517,Tickle Me,Not Rated,90,6.0,1965,
518,Treasure of Matecumbe,G,117,6.3,1976,
519,"Taza, Son of Cochise",Approved,79,5.7,1954,
520,The Legend of Frenchie King,R,94,5.3,1971,
521,The Badlanders,Approved,85,6.4,1958,
522,Dead 7,TV-14,89,3.1,2016,
523,Sergeants 3,Approved,112,6.0,1962,
524,Troublemakers,PG,107,6.1,1994,
525,Der Schuh des Manitu,,87,6.7,2001,
526,Davy Crockett and the River Pirates,Approved,81,6.8,1956,
527,The Scalphunters,Not Rated,102,6.8,1968,
528,So Big,Approved,101,6.8,1953,
529,Day of the Outlaw,Not Rated,92,7.3,1959,
530,Cattle Annie and Little Britches,PG,97,6.1,1981,
531,The Night of the Grizzly,G,102,6.6,1966,
532,Ghost Town,R,85,5.4,1988,
533,Keoma,R,105,7.1,1976,
534,Petticoat Planet,R,78,2.7,1996,
535,7 Faces of Dr. Lao,Passed,100,7.3,1964,
536,Circus World,Approved,135,6.1,1964,
537,Frank & Jesse,R,105,5.8,1994,
538,Vera Cruz,Approved,94,7.1,1954,
539,The Hired Hand,R,90,7.0,1971,
540,Boot Hill,PG,87,5.7,1969,
541,The Naked Spur,Passed,91,7.4,1953,
542,In Old Mexico,Passed,67,7.2,1938,
543,Dodge City,Approved,104,7.1,1939,
544,The Castaway Cowboy,G,91,5.9,1974,
545,Cassidy Red,TV-14,91,4.4,2017,
546,Unconquered,Passed,146,7.1,1947,
547,Bullet for a Badman,Approved,80,6.4,1964,
548,Riding Shotgun,Passed,73,6.5,1954,
549,Rough Night in Jericho,Approved,104,6.4,1967,
550,Sergeant Rutledge,Approved,111,7.4,1960,
551,7 Men from Now,Approved,78,7.4,1956,
552,A Lady Takes a Chance,Passed,86,6.5,1943,
553,Sundown: The Vampire in Retreat,R,104,6.1,1989,
554,Carry On Cowboy,Not Rated,93,6.2,1965,
555,The Outrage,Approved,96,6.3,1964,
556,Rancho Notorious,Approved,89,7.0,1952,
557,Gone Are The Days,R,99,5.1,2018,
558,Ai Noom Gangnam,,,,,
559,The Shepherd of the Hills,Approved,98,7.0,1941,
560,Nine Men from Now,,,,,
561,Legal Action,,89,6.1,2018,
562,"Black God, White Devil",,120,7.3,1964,
563,Empire of the Summer Moon,,,,,
564,The Wrath of God,PG,111,6.1,1972,
565,Missionary Man,R,93,5.1,2007,
566,They Died with Their Boots On,Approved,140,7.2,1941,
567,Stagecoach: The Texas Jack Story,Not Rated,90,4.3,2016,
568,Butch and Sundance: The Early Days,PG,115,5.7,1979,
569,The Hunting Party,R,111,6.3,1971,
