,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
204,Pride,R,119,7.8,2014,79
205,Ray,PG-13,152,7.7,2004,73
206,Heavenly Creatures,R,99,7.3,1994,
207,Awakenings,PG-13,121,7.8,1990,74
208,Cleopatra,G,192,7.0,1963,60
209,Capote,R,114,7.3,2005,88
210,Hands of Stone,R,111,6.6,2016,54
211,Out of Africa,PG,161,7.2,1985,69
212,In the Name of the Father,R,133,8.1,1993,84
213,Bad Blood,,,,(I,
214,Chariots of Fire,PG,125,7.2,1981,78
215,The Stanford Prison Experiment,R,122,6.9,2015,67
216,The Doors,R,140,7.2,1991,62
217,Lords of Chaos,R,118,6.5,2018,48
218,Jobs,PG-13,128,5.9,2013,44
219,Untitled Elvis Presley Project,,,,2021,
220,Lords of Dogtown,PG-13,107,7.1,2005,56
221,The Killing Fields,R,141,7.8,1984,76
222,Escape from Alcatraz,PG,112,7.6,1979,76
223,Mob Girl,,,,2020,
224,Ip Man 2,R,108,7.5,2010,67
225,Ed Wood,R,127,7.8,1994,70
226,Colette,R,111,6.7,2018,74
227,The Falcon and the Snowman,R,131,6.8,1985,68
228,The Iceman,R,106,6.8,2012,60
229,I Can Only Imagine,PG,110,7.3,2018,30
230,42,PG-13,128,7.5,2013,62
231,The Mirror,G,107,8.1,1975,
232,Alpha Dog,R,122,6.9,2006,53
233,Bigger,PG-13,107,6.4,2018,37
234,24 Hour Party People,R,117,7.3,2002,85
235,J. Edgar,R,137,6.5,2011,59
236,Born on the Fourth of July,R,145,7.2,1989,75
237,My Week with Marilyn,R,99,7.0,2011,65
238,Danny Collins,R,106,7.0,2015,58
239,Jackie,R,100,6.7,2016,81
240,A Private War,R,110,6.7,2018,75
241,Bully,R,108,6.9,2001,45
242,City of Lies,R,112,6.3,2018,
243,Super 30,Not Rated,154,8.1,2019,
244,Loving Vincent,PG-13,94,7.8,2017,62
245,Driven,R,113,6.3,2018,55
246,Girl with a Pearl Earring,PG-13,100,6.9,2003,72
247,Mommie Dearest,R,129,6.7,1981,55
248,Invincible,PG,105,7.1,2006,63
249,Imperium,R,109,6.5,2016,68
250,Sid and Nancy,R,112,7.0,1986,76
251,I'm Not There,R,135,6.9,2007,73
252,Big Eyes,PG-13,106,7.0,2014,62
253,All the President's Men,PG,138,8.0,1976,80
254,A Man for All Seasons,G,120,7.7,1966,72
255,American Animals,R,116,7.0,2018,68
256,Soul Surfer,PG,112,7.0,2011,53
257,Gotti,R,112,4.8,2018,24
258,Queen of the Desert,PG-13,128,5.7,2015,39
259,The Last King of Scotland,R,123,7.7,2006,74
260,The 33,PG-13,127,6.9,2015,55
261,Gunfight at the O.K. Corral,Passed,122,7.2,1957,
262,Winchester,PG-13,99,5.4,2018,28
263,Trial by Fire,R,127,6.8,2018,51
264,Nixon,R,192,7.1,1995,66
265,The Front Runner,R,113,6.1,2018,61
266,Confessions of a Dangerous Mind,R,113,7.0,2002,67
267,Colonia,R,110,7.1,2015,33
268,Orlando,PG-13,94,7.2,1992,74
269,Cinderella Man,PG-13,144,8.0,2005,69
270,Brain on Fire,PG-13,88,6.6,2016,34
271,Roosevelt,,,,,
272,The Lover,R,115,6.9,1992,
273,My Left Foot,R,103,7.9,1989,97
274,The Runaways,R,106,6.5,2010,65
275,Eddie the Eagle,PG-13,106,7.4,2015,54
276,This Boy's Life,R,115,7.3,1993,60
277,Quills,R,124,7.3,2000,70
278,Andrei Rublev,R,205,8.2,1966,
279,'83,,,,2020,
280,Marshall,PG-13,118,7.2,2017,66
281,Saand Ki Aankh,,146,8.2,2019,
282,Vita & Virginia,Unrated,110,5.6,2018,43
283,The Butler,PG-13,132,7.2,2013,66
284,Thank You for Your Service,R,109,6.5,2017,68
285,The Siege of Jadotville,TV-MA,108,7.2,2016,
286,The Glorias,,139,6.2,2020,69
287,Rudy,PG,114,7.5,1993,71
288,Anthropoid,R,120,7.2,2016,59
289,A Dangerous Method,R,99,6.4,2011,76
290,Red Dog,PG,92,7.4,2011,
291,Master Z: The Ip Man Legacy,Not Rated,107,6.5,2018,72
292,Miracles from Heaven,PG,109,7.1,2016,44
293,The People vs. Larry Flynt,R,130,7.3,1996,79
294,The Queen,PG-13,103,7.3,2006,91
295,Patch Adams,PG-13,115,6.8,1998,25
296,Kill the Irishman,R,106,7.1,2011,50
297,Frost/Nixon,R,122,7.7,2008,80
298,Borg vs. McEnroe,R,107,6.9,2017,63
299,Respect,,,,2020,
300,Jeremiah Terminator LeRoy,R,108,5.4,2018,55
301,La Vie En Rose,PG-13,140,7.6,2007,66
302,Invictus,PG-13,134,7.3,2009,74
303,Stronger,R,119,6.9,2017,76
304,The Wind Rises,PG-13,126,7.8,2013,83
305,A Street Cat Named Bob,Not Rated,103,7.3,2016,54
306,The Young Victoria,PG,105,7.3,2009,64
307,Hunger,Not Rated,96,7.6,2008,82
308,Jersey Boys,R,134,6.8,2014,54
309,October Sky,PG,108,7.8,1999,71
310,Lovelace,R,93,6.2,2013,51
311,How to Lose Friends & Alienate People,R,110,6.4,2008,35
312,Fruitvale Station,R,85,7.5,2013,85
313,"Good Morning, Vietnam",R,121,7.3,1987,67
314,Men of Honor,R,129,7.2,2000,56
315,Florence Foster Jenkins,PG-13,111,6.8,2016,71
316,Freedom Writers,PG-13,123,7.5,2007,64
317,An American Crime,R,98,7.3,2007,
318,Loving,PG-13,123,7.0,2016,79
319,Funny Girl,G,151,7.4,1968,89
320,Breathe,PG-13,118,7.1,2017,51
321,Rob Roy,R,139,6.9,1995,55
322,Kilo Two Bravo,R,108,7.1,2014,
323,First They Killed My Father,TV-MA,136,7.2,2017,72
324,W.,PG-13,129,6.3,2008,56
325,Total Eclipse,R,111,6.6,1995,42
326,Kill Your Darlings,R,104,6.5,2013,65
327,Rescue Dawn,PG-13,120,7.3,2006,77
328,What's Love Got to Do with It,R,118,7.3,1993,
329,The Iron Lady,PG-13,105,6.4,2011,54
330,Patton,GP,172,7.9,1970,91
331,Goodbye Christopher Robin,PG,107,7.1,2017,54
332,Charlie Says,R,110,5.7,2018,57
333,Mary Shelley,PG-13,120,6.4,2017,49
334,Love & Mercy,PG-13,121,7.4,2014,80
335,A Futile and Stupid Gesture,TV-MA,101,6.8,2018,55
336,Tesla,,96,6.9,2020,70
337,The Straight Story,G,112,8.0,1999,86
338,Same Kind of Different as Me,PG-13,119,6.6,2017,47
339,Dangerous Minds,R,99,6.5,1995,47
340,The Man with the Iron Heart,R,120,6.4,2017,
341,A Prayer Before Dawn,R,116,6.9,2017,76
342,The Diving Bell and the Butterfly,PG-13,112,8.0,2007,92
343,Belle,PG,100,7.3,2013,64
344,Unplanned,R,109,5.8,2019,10
