,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
388,The Meyerowitz Stories,TV-MA,112,6.9,2017,79
389,Seven Psychopaths,R,110,7.2,2012,66
390,Trainwreck,R,125,6.2,2015,75
391,Can You Ever Forgive Me?,R,106,7.1,2018,87
392,3 Idiots,PG-13,170,8.4,2009,67
393,The Kissing Booth 2,,,,2020,
394,Young Frankenstein,PG,106,8.0,1974,80
395,Jennifer's Body,R,102,5.2,2009,47
396,Las Pildoras De Mi Novio,R,100,4.4,2020,
397,Holes,PG,117,7.0,2003,71
398,The Professor,R,90,6.7,2018,37
399,American Graffiti,PG,110,7.4,1973,97
400,500 Days of Summer,PG-13,95,7.7,2009,76
401,Big Time Adolescence,R,91,6.3,2019,66
402,La Belle Époque,R,115,7.6,2019,75
403,The House Bunny,PG-13,97,5.5,2008,55
404,Raya and the Last Dragon,,,,2020,
405,EuroTrip,R,92,6.6,2004,45
406,My Girl,PG,102,6.9,1991,56
407,Cinderella,,,,2021,
408,Pitch Perfect 3,PG-13,93,5.8,2017,40
409,Romancing the Stone,PG,106,6.9,1984,63
410,Peggy Sue Got Married,PG-13,103,6.3,1986,74
411,Now You See Me 2,PG-13,129,6.5,2016,46
412,Friends with Benefits,R,109,6.5,2011,63
413,The Lovebirds,R,86,,2020,
414,Men in Black 3,PG-13,106,6.8,2012,58
415,Love & Other Drugs,R,112,6.7,2010,55
416,The Family,R,111,6.3,2013,42
417,Despicable Me,PG,95,7.6,2010,72
418,The Pink Panther,Not Rated,115,7.1,1963,55
419,A Million Ways to Die in the West,R,116,6.1,2014,44
420,Mr. & Mrs. Smith,PG-13,120,6.5,2005,55
421,Year One,PG-13,97,4.9,2009,34
422,Popeye,PG,114,5.3,1980,64
423,Extra Ordinary,R,94,6.3,2019,70
424,Magic Mike,R,110,6.1,2012,72
425,Jawaani Jaaneman,Not Rated,119,7.5,2020,
426,Big Trouble in Little China,PG-13,99,7.3,1986,53
427,Shakespeare in Love,R,123,7.1,1998,87
428,Legally Blonde,PG-13,96,6.3,2001,59
429,The Dukes of Hazzard,PG-13,104,5.1,2005,33
430,The Heartbreak Kid,R,116,5.8,2007,46
431,Sex and the City 2,R,146,4.5,2010,27
432,Old School,R,88,7.1,2003,54
