,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
260,Looney Tunes: Back in Action,PG,91,5.7,2003,64
261,Batman: Mask of the Phantasm,PG,76,7.8,1993,
262,Horton Hears a Who!,G,86,6.8,2008,71
263,My Hero Academia: Two Heroes,PG-13,96,7.6,2018,
264,The Point,Not Rated,74,7.7,1971,
265,Pokémon: The First Movie - Mewtwo Strikes Back,G,96,6.2,1998,35
266,Teen Titans GO! to the Movies,PG,84,6.8,2018,69
267,Clifford the Big Red Dog,,,,2020,
268,Song of the South,Approved,94,7.1,1946,54
269,TMNT,PG,103,6.2,2007,41
270,Balto,G,78,7.1,1995,
271,Puss in Boots,PG,90,6.6,2011,65
272,An American Tail,G,80,6.9,1986,38
273,Fritz the Cat,Unrated,78,6.3,1972,54
274,The Tale of The Princess Kaguya,PG,137,8.0,2013,89
275,The Smurfs 2,PG,105,5.3,2013,34
276,Killer Bean Forever,TV-PG,85,6.4,2009,
277,Another Day of Life,,85,7.3,2018,78
278,Alvin and the Chipmunks: The Squeakquel,PG,88,4.5,2009,41
279,Epic,PG,102,6.7,2013,52
280,I Want to Eat Your Pancreas,Not Rated,109,7.8,2018,
281,Whisper of the Heart,G,111,8.0,1995,75
282,Penguins of Madagascar,PG,92,6.7,2014,53
283,Connected,,,,2020,
284,Alvin and the Chipmunks: The Road Chip,PG,92,5.0,2015,33
285,Song of the Sea,PG,93,8.1,2014,85
286,Fantastic Planet,PG,72,7.8,1973,
287,Titan A.E.,PG,94,6.6,2000,48
288,The Tale of Despereaux,G,93,6.1,2008,53
289,Gnomeo & Juliet,G,84,5.9,2011,53
290,Promare,PG-13,111,7.3,2019,77
291,My Little Pony: The Movie,PG,99,6.1,2017,39
292,Charlotte's Web,G,94,6.9,1973,
293,Early Man,PG,89,6.1,2018,68
294,Violet Evergarden I: Eternity and the Auto Memory Doll,,90,7.4,2019,
295,Wizards,PG,80,6.5,1977,
296,Surf's Up,PG,85,6.7,2007,64
297,The Last Unicorn,G,92,7.5,1982,70
298,Rio 2,G,101,6.3,2014,49
299,Lupin the 3rd: Castle of Cagliostro,PG-13,102,7.7,1979,71
300,A Christmas Carol,PG,96,6.8,2009,55
301,The Adventures of Rocky & Bullwinkle,PG,92,4.1,2000,36
302,Captain Underpants: The First Epic Movie,PG,89,6.2,2017,69
303,Animal Farm,Approved,72,7.2,1954,
304,The Many Adventures of Winnie the Pooh,G,74,7.6,1977,
305,Jimmy Neutron: Boy Genius,G,82,6.0,2001,65
306,Batman Ninja,PG-13,85,5.6,2018,
307,The Breadwinner,PG-13,94,7.7,2017,78
308,Ookami kodomo no Ame to Yuki,PG,117,8.1,2012,71
309,Happy Feet Two,PG,100,5.9,2011,50
310,ParaNorman,PG,92,7.0,2012,72
311,Next Gen,TV-PG,106,6.6,2018,
312,Cats,PG,87,4.9,2018,
313,Yogi Bear,PG,80,4.6,2010,35
314,Seoulyeok,,92,6.1,2016,
315,Gantz: O,,95,7.1,2016,
316,Quest for Camelot,G,86,6.3,1998,
317,Frankenweenie,PG,87,6.9,2012,74
318,Super Mario Bros.: The Movie,,,,2022,
319,Hoodwinked!,PG,80,6.4,2005,45
320,Hotarubi no mori e,,45,7.9,2011,
321,Heavy Metal 2000,R,88,5.4,2000,
322,Kingsglaive: Final Fantasy XV,PG-13,110,6.8,2016,35
323,Final Fantasy: The Spirits Within,PG-13,106,6.4,2001,49
324,Batman: Gotham by Gaslight,R,78,6.7,2018,
325,The Transformers: The Movie,PG,84,7.3,1986,
326,Stuart Little 2,PG,77,5.4,2002,66
327,5 Centimeters Per Second,TV-PG,63,7.6,2007,
328,RESIDENT EVIL: VENDETTA,R,97,6.3,2017,
329,The Brave Little Toaster,Not Rated,90,7.3,1987,
330,Toki o kakeru shôjo,TV-PG,98,7.8,2006,
331,The Pirates! Band of Misfits,PG,88,6.7,2012,73
332,Planes,PG,91,5.7,2013,39
333,Thumbelina,G,86,6.3,1994,
334,When Marnie Was There,PG,103,7.7,2014,72
335,Mr. Peabody & Sherman,PG,92,6.8,2014,59
