,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
358,The Blue Max,Approved,156,7.1,1966,
359,The Caine Mutiny,Not Rated,124,7.7,1954,63
360,The Messenger,R,113,7.1,2009,77
361,Lions for Lambs,R,92,6.2,2007,47
362,Merry Christmas Mr. Lawrence,R,123,7.3,1983,
363,Mongol: The Rise of Genghis Khan,R,126,7.2,2007,74
364,Redbad,,160,5.4,2018,
365,No Man's Land,R,98,7.9,2001,84
366,For Whom the Bell Tolls,Passed,170,6.9,1943,
367,Salvador,R,122,7.4,1986,
368,Jodhaa Akbar,Not Rated,213,7.6,2008,69
369,Seraphim Falls,R,115,6.7,2006,62
370,The Damned,R,156,7.6,1969,
371,SGT. Will Gardner,Not Rated,125,5.9,2019,30
372,War and Peace,GP,422,8.3,1966,
373,Monsters: Dark Continent,R,119,4.3,2014,42
374,Deathwatch,R,94,6.0,2002,
375,Beyond Borders,R,127,6.5,2003,32
376,The Night of the Generals,PG,148,7.3,1967,
377,Of Love and Shadows,R,103,5.1,1994,
378,15 Minutes of War,TV-14,98,6.3,2019,44
379,A Perfect Day,R,106,6.8,2015,60
380,Furious,,107,6.2,2017,
381,Richard III,R,110,7.4,1995,
382,Alone in Berlin,R,103,6.5,2016,52
383,The Trench,Not Rated,98,6.0,1999,58
384,Revolution,PG-13,126,5.3,1985,22
385,The Four Feathers,PG-13,132,6.5,2002,49
386,Hell's Angels,Passed,127,7.4,1930,
387,Tae Guk Gi: The Brotherhood of War,R,140,8.1,2004,64
388,Raintree County,Approved,160,6.3,1957,
389,La Grande Illusion,Not Rated,113,8.1,1937,
390,Fetih 1453,Not Rated,162,6.7,2012,
391,Miracle at St. Anna,R,160,6.1,2008,37
392,Little Boy,PG-13,106,7.4,2015,30
393,De forbandede år,,152,6.7,2020,
394,Hellfighters,G,121,6.6,1968,
395,The Counterfeiters,R,99,7.6,2007,78
396,Father Goose,Approved,118,7.4,1964,
397,Wolf Warrior 2,Not Rated,123,6.0,2017,44
398,Sniper,R,98,6.1,1993,
399,Arn: Tempelriddaren,R,139,6.6,2007,
400,Birkebeinerne,R,99,6.1,2016,
401,Ruin,,,,(II,
402,Au Revoir les Enfants,PG,104,8.0,1987,
403,The Resistance Banker,TV-MA,123,6.9,2018,
404,Joyeux Noel,PG-13,116,7.7,2005,70
405,The Undefeated,G,119,6.7,1969,48
406,Army of Shadows,Not Rated,145,8.2,1969,99
407,Enigma,R,119,6.3,2001,64
408,Battleground,Approved,118,7.4,1949,
409,Heaven & Earth,R,140,6.8,1993,
410,The Guns of Fort Petticoat,Approved,82,6.4,1957,
411,Before the Fall,,110,7.4,2004,65
412,In This Corner of the World,PG-13,129,7.8,2016,73
413,A Matter of Life and Death,PG,104,8.1,1946,
414,Tigerland,R,101,7.0,2000,55
415,Mrs. Miniver,Not Rated,134,7.6,1942,
416,Hart's War,R,125,6.3,2002,49
417,Foreign Correspondent,Passed,120,7.5,1940,
418,To Live,Not Rated,133,8.3,1994,
419,Sands of Iwo Jima,Approved,100,7.1,1949,
420,Saboteur,PG,109,7.2,1942,64
