,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
362,The Talented Mr. Ripley,R,139,7.4,1999,76
363,The King of Staten Island,R,,,2020,
364,Beautiful Boy,R,120,7.3,2018,62
365,The Art of Racing in the Rain,PG,109,7.5,2019,43
366,Nymphomaniac: Vol. I,Not Rated,117,6.9,2013,64
367,Once Upon a Time in America,R,229,8.4,1984,
368,Nightcrawler,R,117,7.9,2014,76
369,The Ballad of Buster Scruggs,R,133,7.3,2018,79
370,Your Name.,PG,106,8.4,2016,79
371,City of God,R,130,8.6,2002,79
372,Brokeback Mountain,R,134,7.7,2005,87
373,"Standing Up, Falling Down",Not Rated,91,6.3,2019,70
374,High Life,R,113,5.9,2018,77
375,The Proposal,PG-13,108,6.7,2009,48
376,The Help,PG-13,146,8.1,2011,62
377,The Boy in the Striped Pajamas,PG-13,94,7.8,2008,55
378,Capharnaüm,R,126,8.4,2018,75
379,The Upside,PG-13,126,6.9,2017,46
380,The Hunt,R,115,8.3,2012,77
381,28 Days Later...,R,113,7.6,2002,73
382,Deepwater Horizon,PG-13,107,7.1,2016,68
383,Hunt for the Wilderpeople,PG-13,101,7.9,2016,81
384,A Nightmare on Elm Street,R,95,5.2,2010,35
385,Notting Hill,PG-13,124,7.1,1999,68
386,Extraction,,,,2020,
387,Hell or High Water,R,102,7.6,2016,88
388,Trainspotting,R,93,8.1,1996,83
389,The Rest of Us,,80,5.3,2019,
390,Molly's Game,R,140,7.4,2017,71
391,Inside Out,PG,95,8.2,2015,94
392,The Killing of a Sacred Deer,R,121,7.1,2017,73
393,The Hours,PG-13,110,7.5,2002,80
394,Into the Wild,R,148,8.1,2007,73
395,The Deer Hunter,R,183,8.1,1978,86
396,Hotel Mumbai,R,123,7.6,2018,62
397,Dallas Buyers Club,R,117,8.0,2013,84
398,End of Watch,R,109,7.6,2012,68
399,The Curious Case of Benjamin Button,PG-13,166,7.8,2008,70
400,Fifty Shades Darker,R,118,4.6,2017,33
401,Mulholland Dr.,R,147,7.9,2001,83
402,Rocky,PG,120,8.1,1976,70
403,I Am Mother,TV-14,113,6.8,2019,64
404,Weathering with You,PG-13,112,7.6,2019,72
405,The Perks of Being a Wallflower,PG-13,103,8.0,2012,67
406,The Butterfly Effect,R,113,7.6,2004,30
407,Wind River,R,107,7.7,2017,73
408,The Devil Wears Prada,PG-13,109,6.9,2006,62
409,Room in Rome,Not Rated,107,6.1,2010,
410,The Royal Tenenbaums,R,110,7.6,2001,76
411,Spring Breakers,R,94,5.3,2012,63
412,In the Heights,,,,2020,
413,Blue Velvet,R,120,7.8,1986,76
