,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
181,House of Bamboo,Approved,102,6.8,1955,
182,The Chase,Approved,86,6.6,1946,
183,Ride the Pink Horse,Not Rated,101,7.3,1947,
184,Nightfall,,78,7.2,1956,
185,Hollow Triumph,Approved,83,6.8,1948,
186,Road House,Passed,95,7.3,1948,
187,Hangmen Also Die!,Not Rated,134,7.5,1943,
188,The Madonna's Secret,Not Rated,79,6.4,1946,
189,Sherlock Holmes in Washington,Approved,71,6.8,1943,
190,The Locket,Approved,85,7.2,1946,
191,Boomerang!,Not Rated,88,7.2,1947,
192,Cause for Alarm!,Passed,74,6.5,1951,
193,Borderline,Approved,88,6.1,1950,
194,Witness to Murder,Approved,83,6.7,1954,
195,The Long Night,Approved,101,6.7,1947,
196,Bullets or Ballots,Approved,82,7.1,1936,
197,Deception,Approved,115,7.1,1946,
198,Shock,Passed,70,6.3,1946,
199,Repeat Performance,Approved,91,6.9,1947,
200,Sherlock Holmes Faces Death,Passed,68,7.0,1943,
201,A Woman's Face,Passed,106,7.2,1941,
202,Johnny Eager,Passed,107,7.1,1941,
203,The Enforcer,Approved,87,7.3,1951,
204,'G' Men,Approved,85,7.2,1935,
205,He Ran All the Way,Approved,77,7.0,1951,
206,Beyond the Forest,Approved,97,7.0,1949,
207,They Won't Forget,Passed,95,7.2,1937,
208,5 Fingers,Approved,108,7.7,1952,
209,House by the River,Approved,83,7.2,1950,
210,The House of Fear,Passed,69,7.3,1945,
211,The Maltese Falcon,Passed,80,6.9,1931,
212,Beyond a Reasonable Doubt,Not Rated,80,7.0,1956,
213,Sirocco,Passed,98,6.3,1951,
214,The Mask of Dimitrios,Approved,95,7.3,1944,
215,Not as a Stranger,Approved,135,6.7,1955,55
216,Naked Alibi,Approved,86,6.5,1954,
217,The Reckless Moment,Not Rated,82,7.1,1949,
218,Lured,Approved,102,7.0,1947,
219,The Phenix City Story,Approved,100,7.2,1955,
220,Pushover,Passed,88,7.1,1954,
221,Deadline - U.S.A.,Passed,87,7.2,1952,
222,Cosmo Jones in the Crime Smasher,Approved,62,5.5,1943,
223,House of Strangers,Approved,101,7.4,1949,
