,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
373,Butch Cassidy and the Sundance Kid,PG,110,8.0,1969,66
374,Saving Zoë,R,95,5.1,2019,
375,"Roman J. Israel, Esq.",PG-13,122,6.4,2017,58
376,Law Abiding Citizen,R,109,7.4,2009,34
377,Ronin,R,122,7.3,1998,67
378,Brawl in Cell Block 99,Not Rated,132,7.1,2017,79
379,Faster,R,98,6.4,2010,44
380,Changeling,R,141,7.7,2008,63
381,The Whole Nine Yards,R,98,6.7,2000,47
382,Hollywould,,90,5.2,2019,
383,The Crying Game,R,112,7.2,1992,90
384,S.W.A.T.,PG-13,117,6.0,2003,45
385,The Transporter,PG-13,92,6.8,2002,51
386,Bonnie and Clyde,R,111,7.8,1967,86
387,Dead Fred,,90,5.1,2019,
388,White Boy Rick,R,111,6.4,2018,59
389,Ocean's Thirteen,PG-13,122,6.9,2007,62
390,The Name of the Rose,R,130,7.7,1986,
391,3:10 to Yuma,R,122,7.7,2007,76
392,Rough Night,R,101,5.2,2017,51
393,Criminal,R,113,6.3,2016,36
394,Nighthawks,R,99,6.4,1981,56
395,The Brothers Grimsby,R,83,6.2,2016,44
396,Nancy Drew and the Hidden Staircase,PG,89,5.7,2019,55
397,A Sun,,156,7.7,2019,
398,101 Dalmatians,G,103,5.7,1996,49
399,Eastern Promises,R,100,7.6,2007,82
400,The Dead Pool,R,91,6.3,1988,46
401,The Substitute,R,114,6.0,1996,
402,Murder on the Orient Express,PG,128,7.3,1974,63
403,Snowden,R,134,7.3,2016,58
404,Dogville,R,178,8.0,2003,60
405,Black Mass,R,123,6.9,2015,68
406,Rush Hour 3,PG-13,91,6.2,2007,44
407,The Sting,PG,129,8.3,1973,83
408,Lethal Weapon 2,R,114,7.2,1989,70
409,Solace,R,101,6.4,2015,36
410,Bronson,R,92,7.1,2008,71
411,Out of the Furnace,R,116,6.8,2013,63
412,Carlito's Way,R,144,7.9,1993,65
413,Serpico,R,130,7.7,1973,87
414,Midnight Express,R,121,7.6,1978,59
415,The Thomas Crown Affair,R,113,6.8,1999,72
416,Funny Games,R,111,6.5,2007,44
417,The Happytime Murders,R,91,5.4,2018,27
418,Following,R,69,7.5,1998,60
419,Pineapple Express,R,111,7.0,2008,64
420,Gangster Squad,R,113,6.7,2013,40
421,Ace Ventura: When Nature Calls,PG-13,90,6.4,1995,45
422,RoboCop,PG-13,117,6.1,2014,52
423,Killing Them Softly,R,97,6.2,2012,64
424,Ocean's Twelve,PG-13,125,6.5,2004,58
425,Police Academy 5: Assignment: Miami Beach,PG,90,4.6,1988,18
426,The Basketball Diaries,R,102,7.3,1995,46
427,Going in Style,PG-13,96,6.6,2017,50
428,The Frozen Ground,R,105,6.4,2013,37
429,22 Jump Street,R,112,7.0,2014,71
430,Mafia Inc,,135,7.8,2019,
431,Wall Street,R,126,7.4,1987,56
432,Raising Arizona,PG-13,94,7.3,1987,68
433,American Pastoral,R,108,6.1,2016,43
434,Silverado,PG-13,133,7.2,1985,64
435,Machete,R,105,6.6,2010,60
436,48 Hrs.,R,96,6.9,1982,71
437,Body Double,R,114,6.8,1984,69
438,Shaft,R,100,6.6,1971,66
439,"Blood In, Blood Out",R,180,8.0,1993,47
440,Edge of Darkness,R,117,6.6,2010,55
441,The Killing,Not Rated,84,8.0,1956,
442,Weekend at Bernie's,PG-13,97,6.4,1989,32
443,Kindergarten Cop,PG-13,111,6.1,1990,61
444,Hitman,R,100,6.3,2007,35
445,Fallen,R,124,7.0,1998,
446,Rush Hour 2,PG-13,90,6.6,2001,48
447,Escape Plan 2: Hades,R,96,3.8,2018,
448,After Hours,R,97,7.7,1985,90
449,The Black Dahlia,R,121,5.6,2006,49
450,Detroit,R,143,7.3,2017,77
451,Lethal Weapon 4,R,127,6.6,1998,37
452,The Jackal,R,124,6.4,1997,36
453,The Chaser,Not Rated,125,7.9,2008,64
454,The French Connection,R,104,7.7,1971,94
455,Striptease,R,115,4.5,1996,37
456,The Vanishing,R,107,5.8,2018,64
457,Anon,TV-MA,100,6.1,2018,54
458,Sister Act,PG,100,6.4,1992,51
459,Mississippi Burning,R,128,7.8,1988,65
460,Machete Kills,R,107,5.6,2013,41
461,Ghost in the Shell,Not Rated,83,8.0,1995,76
462,Hostage,R,113,6.6,2005,44
463,The Golden Glove,Not Rated,115,6.7,2019,38
464,La Haine,Not Rated,98,8.1,1995,
465,Disturbia,PG-13,105,6.8,2007,62
466,Sneakers,PG-13,126,7.1,1992,65
467,Lord of War,R,122,7.6,2005,62
468,Only God Forgives,R,90,5.7,2013,37
469,A Score to Settle,Not Rated,103,4.5,2019,37
470,Lethal Weapon 3,R,118,6.7,1992,40
471,The Accused,R,111,7.1,1988,65
472,Badlands,PG,94,7.8,1973,93
473,The Haunting of Sharon Tate,R,94,2.8,2019,8
474,Out of Sight,R,123,7.0,1998,85
475,Menace II Society,R,97,7.5,1993,76
476,The Score,R,124,6.8,2001,71
477,The Losers,PG-13,97,6.3,2010,44
478,I Don't Feel at Home in This World Anymore.,TV-MA,93,6.9,2017,75
479,Victoria,Not Rated,138,7.7,2015,77
480,Thoroughbreds,R,92,6.7,2017,75
481,I Love You Phillip Morris,R,98,6.6,2009,65
482,Avengement,,90,6.5,2019,63
483,Cash Truck,,,,2021,
484,Triple 9,R,115,6.3,2016,52
485,Live by Night,R,129,6.4,2016,49
486,King of New York,R,103,7.0,1990,66
487,Mardaani,Not Rated,113,7.3,2014,
488,Stir Crazy,R,111,6.8,1980,56
489,A Walk Among the Tombstones,R,114,6.5,2014,57
490,Near Dark,R,94,7.0,1987,76
491,Hitman: Agent 47,R,96,5.7,2015,28
492,Section 375,Not Rated,124,8.2,2019,
493,Domino,R,89,4.4,2019,40
494,Miss Congeniality,PG-13,109,6.2,2000,43
495,10 Minutes Gone,R,89,3.6,2019,13
496,Crown Vic,R,110,6.3,2019,47
497,The Counselor,R,117,5.3,2013,48
498,Knives Out 2,,,,,
499,Secret in Their Eyes,PG-13,111,6.3,2015,45
500,Cut Throat City,R,132,,2020,
501,Baby's Day Out,PG,99,6.1,1994,
502,Grosse Pointe Blank,R,107,7.3,1997,76
503,Horns,R,120,6.5,2013,46
504,The House,R,88,5.6,2017,30
505,Chungking Express,PG-13,102,8.1,1994,77
506,Get Hard,R,100,6.0,2015,34
507,Run Lola Run,R,80,7.6,1998,77
508,Tango & Cash,R,104,6.4,1989,41
509,Kiss Kiss Bang Bang,R,103,7.5,2005,72
510,Killerman,R,112,5.6,2019,42
511,The Last Boy Scout,R,105,7.0,1991,52
512,Cop Land,R,105,6.9,1997,64
513,Enough,PG-13,115,5.8,2002,25
514,Bad Boys 4,,,,,
515,On the Waterfront,Not Rated,108,8.1,1954,91
516,Heavenly Creatures,R,99,7.3,1994,
517,The Player,R,124,7.5,1992,86
518,Line of Duty,R,98,5.2,2019,50
519,Airheads,PG-13,92,6.1,1994,46
520,The Drop,R,106,7.1,2014,69
521,Gold,R,120,6.7,2016,49
522,Home Alone 2: Lost in New York,PG,120,6.7,1992,
523,Double Jeopardy,R,105,6.5,1999,40
524,Wild Card,R,92,5.6,2015,40
525,Once Upon a Time in Mexico,R,102,6.4,2003,56
526,Death Wish,R,93,7.0,1974,51
527,Soylent Green,PG,97,7.1,1973,66
528,State of Play,PG-13,127,7.1,2009,64
529,Child 44,R,137,6.5,2015,41
530,A Fish Called Wanda,R,108,7.5,1988,80
531,Lucky Number Slevin,R,110,7.7,2006,53
532,Assassination Nation,R,108,5.9,2018,56
533,Capote,R,114,7.3,2005,88
534,Crooked House,PG-13,115,6.3,2017,59
535,Blindspotting,R,95,7.4,2018,77
536,The Stranger,Not Rated,95,7.4,1946,76
537,Where the Money Is,PG-13,89,6.2,2000,49
538,Be Cool,PG-13,118,5.6,2005,37
539,Regression,R,106,5.7,2015,32
540,The Wrecking Crew,PG,105,5.6,1968,
541,The Raid 2,R,150,8.0,2014,71
542,Blood Simple,R,99,7.6,1984,81
543,Enter the Dragon,R,102,7.7,1973,83
544,Rio,G,96,6.9,2011,63
545,The Number 23,R,98,6.4,2007,
546,The Guilty,R,85,7.5,2018,83
547,The Negotiation,Not Rated,114,6.5,2018,
548,Breathless,Not Rated,90,7.9,1960,
549,Pimp,Not Rated,86,8.1,2018,44
550,Streets of Fire,PG,93,6.7,1984,59
551,Miss Bala,PG-13,104,5.7,2019,41
552,Æon Flux,PG-13,93,5.4,2005,36
553,M,Not Rated,99,8.3,1931,
554,Sexy Beast,R,89,7.3,2000,79
555,21 Grams,R,124,7.7,2003,70
556,Koroshiya 1,R,129,7.0,2001,55
557,Escape from Alcatraz,PG,112,7.6,1979,76
558,Mob Girl,,,,2020,
559,Exposed,R,102,4.3,2016,23
560,Four Brothers,R,109,6.8,2005,49
561,Glengarry Glen Ross,R,100,7.7,1992,80
562,Red Dawn,PG-13,93,5.4,2012,31
563,The Falcon and the Snowman,R,131,6.8,1985,68
564,Clear and Present Danger,PG-13,141,6.9,1994,74
565,The Iceman,R,106,6.8,2012,60
566,Animal Kingdom,R,113,7.3,2010,83
567,Dancer in the Dark,R,140,8.0,2000,61
568,Article 15,Not Rated,130,8.2,2019,
569,Everybody Knows,R,133,6.9,2018,68
570,Home Alone 3,PG,102,4.4,1997,
571,This Is England,Not Rated,101,7.7,2006,86
572,Siberia,R,104,4.3,2018,34
573,Get Shorty,R,105,6.9,1995,82
574,Alpha Dog,R,122,6.9,2006,53
575,Revolver,R,111,6.4,2005,25
576,Bullet to the Head,R,92,5.7,2012,48
577,Starred Up,Not Rated,106,7.4,2013,81
578,Parker,R,118,6.2,2013,42
579,Catwoman,PG-13,104,3.3,2004,27
580,Gringo,R,111,6.1,2018,46
581,Funny Games,Not Rated,108,7.6,1997,69
582,Midnight Run,R,126,7.5,1988,78
583,A Most Violent Year,R,125,7.0,2014,79
584,The Glass House,PG-13,106,5.8,2001,34
585,Swimming Pool,R,102,6.7,2003,70
586,RoboCop 2,R,117,5.8,1990,42
587,Rope,Approved,80,8.0,1948,73
588,Step Up,PG-13,104,6.5,2006,48
589,Mortdecai,R,107,5.5,2015,27
590,The Longest Yard,R,121,7.1,1974,61
591,Let's Be Cops,R,104,6.4,2014,30
592,Raatchasan,Not Rated,170,8.7,2018,
593,Filth,R,97,7.1,2013,56
