,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
289,The Imaginarium of Doctor Parnassus,PG-13,123,6.8,2009,65
290,Knowing,PG-13,121,6.2,2009,41
291,Marrowbone,R,110,6.6,2017,63
292,The Strangers,R,86,6.2,2008,47
293,Men in Black II,PG-13,88,6.2,2002,49
294,American Gigolo,R,117,6.2,1980,57
295,London Fields,R,118,4.3,2018,16
296,The Bourne Ultimatum,PG-13,115,8.0,2007,85
297,The 'Burbs,PG,102,6.9,1989,45
298,Unknown,PG-13,113,6.8,2011,56
299,Fire in the Sky,PG-13,109,6.6,1993,42
300,Sherlock Holmes 3,,,,2021,
301,Leviathan,R,98,5.8,1989,51
302,Saving Zoë,R,95,5.1,2019,
303,Gone,PG-13,94,5.9,2012,36
304,First Reformed,R,113,7.1,2017,85
305,Changeling,R,141,7.7,2008,63
306,Before I Go to Sleep,R,92,6.3,2014,41
307,Hollywould,,90,5.2,2019,
308,Salt,PG-13,100,6.4,2010,65
309,The Vanishing of Sidney Hall,R,119,6.9,2017,18
310,The Unborn,PG-13,88,4.8,2009,30
311,I Know What You Did Last Summer,R,101,5.7,1997,52
312,Long Day's Journey Into Night,Not Rated,138,7.2,2018,88
313,The Name of the Rose,R,130,7.7,1986,
314,Criminal,R,113,6.3,2016,36
315,Nancy Drew and the Hidden Staircase,PG,89,5.7,2019,55
316,Paranormal Activity,R,86,6.3,2007,68
317,Goodnight Mommy,R,99,6.7,2014,81
318,The Do-Over,TV-MA,108,5.7,2016,22
319,The Lucky One,PG-13,101,6.5,2012,39
320,The Dead Pool,R,91,6.3,1988,46
321,Murder on the Orient Express,PG,128,7.3,1974,63
322,The Witches,PG,91,6.8,1990,
323,Cube,R,90,7.2,1997,61
324,Star Trek: The Motion Picture,G,132,6.4,1979,48
325,The Bourne Supremacy,PG-13,108,7.7,2004,73
326,Hold the Dark,TV-MA,125,5.6,2018,63
327,Anastasia,G,94,7.1,1997,61
328,Jeepers Creepers,R,90,6.2,2001,49
329,Triangle,R,99,6.9,2009,
330,Solace,R,101,6.4,2015,36
331,While We're Young,R,97,6.3,2014,77
332,My Bloody Valentine,R,90,6.3,1981,46
333,Jacob's Ladder,R,113,7.5,1990,62
334,Solaris,PG,167,8.1,1972,90
335,The Happytime Murders,R,91,5.4,2018,27
336,Following,R,69,7.5,1998,60
337,Angel Heart,X,113,7.3,1987,61
338,The Birds,PG-13,119,7.7,1963,88
339,The Gift,R,108,7.0,2015,77
340,The Illusionist,PG-13,110,7.6,2006,68
341,Abduction,PG-13,106,5.1,2011,25
342,"As Above, So Below",R,93,6.2,2014,38
343,Body Double,R,114,6.8,1984,69
344,Edge of Darkness,R,117,6.6,2010,55
345,National Treasure: Book of Secrets,PG,124,6.5,2007,48
346,The Grudge,PG-13,91,5.9,2004,49
347,Annabelle,R,99,5.4,2014,37
348,Fallen,R,124,7.0,1998,
349,Escape Plan 2: Hades,R,96,3.8,2018,
350,The Wicker Man,R,88,7.5,1973,87
351,Closet Monster,Not Rated,90,7.0,2015,81
352,The Black Dahlia,R,121,5.6,2006,49
353,Star Trek: Generations,PG,118,6.6,1994,55
354,Insidious: The Last Key,PG-13,103,5.7,2018,49
355,The Covenant,PG-13,97,5.3,2006,19
356,The Vanishing,R,107,5.8,2018,64
357,Anon,TV-MA,100,6.1,2018,54
358,Spectral,PG-13,107,6.3,2016,
359,Mississippi Burning,R,128,7.8,1988,65
360,Ghost in the Shell,Not Rated,83,8.0,1995,76
361,Hostage,R,113,6.6,2005,44
362,Self/less,PG-13,117,6.5,2015,34
363,The Visit,PG-13,94,6.2,2015,55
364,Scream 2,R,120,6.2,1997,63
365,Disturbia,PG-13,105,6.8,2007,62
366,Sneakers,PG-13,126,7.1,1992,65
367,Pandorum,R,108,6.7,2009,28
368,The Ninth Gate,R,133,6.7,1999,44
369,Personal Shopper,R,105,6.1,2016,77
370,The Losers,PG-13,97,6.3,2010,44
371,Red Riding Hood,PG-13,100,5.4,2011,29
372,Secret Obsession,TV-14,97,4.3,2019,
373,Flatliners,PG-13,109,5.2,2017,27
374,The Midnight Meat Train,R,100,6.1,2008,58
375,The Uninvited,PG-13,87,6.3,2009,43
376,Cash Truck,,,,2021,
377,Saw II,R,93,6.6,2005,40
378,Non-Stop,PG-13,106,6.9,2014,56
379,The Conversation,PG,113,7.8,1974,85
380,A Walk Among the Tombstones,R,114,6.5,2014,57
381,The Witch: Part 1 - The Subversion,Not Rated,125,7.0,2018,
382,I Trapped the Devil,Not Rated,82,4.7,2019,47
383,The Fountain,PG-13,97,7.2,2006,51
384,10 Minutes Gone,R,89,3.6,2019,13
385,Crown Vic,R,110,6.3,2019,47
386,My Bloody Valentine,R,101,5.4,2009,51
387,Scooby-Doo 2: Monsters Unleashed,PG,93,5.0,2004,34
388,Secret in Their Eyes,PG-13,111,6.3,2015,45
389,Audition,R,115,7.2,1999,69
390,Rebecca,Not Rated,130,8.1,1940,86
391,In the Mouth of Madness,R,95,7.2,1994,53
392,The Blackcoat's Daughter,R,93,5.9,2015,68
393,Cam,TV-MA,94,5.9,2018,71
394,Horns,R,120,6.5,2013,46
395,Mute,TV-MA,126,5.4,2018,35
396,Odd Thomas,PG-13,97,6.8,2013,45
397,8MM,R,123,6.5,1999,19
398,Chungking Express,PG-13,102,8.1,1994,77
399,Incident in a Ghostland,Not Rated,91,6.4,2018,44
400,Kiss Kiss Bang Bang,R,103,7.5,2005,72
401,Doubt,PG-13,104,7.5,2008,68
402,Killerman,R,112,5.6,2019,42
403,Saw: The Final Chapter,R,90,5.6,2010,24
404,Before I Fall,PG-13,98,6.4,2017,58
405,The Vast of Night,PG-13,89,7.2,2019,84
406,1408,PG-13,104,6.8,2007,64
407,Double Jeopardy,R,105,6.5,1999,40
408,To Catch a Thief,PG,106,7.4,1955,
409,The Gift,R,111,6.6,2000,62
410,On Body and Soul,Not Rated,116,7.6,2017,77
411,You're Next,R,95,6.5,2011,66
412,The Skeleton Key,PG-13,104,6.5,2005,47
413,Insidious: The Dark Realm,,,,2020,
414,Soylent Green,PG,97,7.1,1973,66
415,State of Play,PG-13,127,7.1,2009,64
416,Without a Paddle,PG-13,95,5.9,2004,29
