,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
377,The World Is Not Enough,PG-13,128,6.4,1999,57
378,Fast & Furious,PG-13,107,6.6,2009,46
379,Road House,R,114,6.6,1989,36
380,The Hunt for Red October,PG,135,7.6,1990,58
381,Logan's Run,PG,119,6.8,1976,53
382,Gods of Egypt,PG-13,127,5.4,2016,25
383,Ghost in the Shell,PG-13,107,6.3,2017,52
384,Ghost Rider,PG-13,110,5.2,2007,35
385,Ender's Game,PG-13,114,6.6,2013,51
386,The Last Samurai,R,154,7.7,2003,55
387,Central Intelligence,PG-13,107,6.3,2016,52
388,Ghostbusters II,PG,108,6.6,1989,56
389,Wanted,R,110,6.7,2008,64
390,Shaft,R,99,5.9,2000,50
391,The Fugitive,PG-13,130,7.8,1993,87
392,Riddick,R,119,6.4,2013,49
393,Trauma Center,R,87,4.7,2019,
394,Spy,R,120,7.0,2015,75
395,Smokin' Aces,R,108,6.7,2006,45
396,Predestination,R,97,7.5,2014,69
397,RoboCop,R,102,7.5,1987,67
398,Pirates of the Caribbean: On Stranger Tides,PG-13,136,6.6,2011,45
399,Dick Tracy,PG,105,6.1,1990,68
400,The Equalizer,R,132,7.2,2014,57
401,Stargate,PG-13,116,7.1,1994,42
402,The Hitman's Wife's Bodyguard,,,,2020,
403,Peppermint,R,101,6.5,2018,29
404,Natural Born Killers,R,118,7.3,1994,74
405,Rocky Balboa,PG,102,7.1,2006,63
406,The Kitchen,R,102,5.3,2019,35
407,Outlaw King,R,121,6.9,2018,59
408,Ghostbusters,PG-13,116,5.2,2016,60
409,Assassin's Creed,PG-13,115,5.7,2016,36
410,Oblivion,PG-13,124,7.0,2013,54
411,Mission: Impossible II,PG-13,123,6.1,2000,59
412,Doom: Annihilation,R,96,3.6,2019,
413,The Running Man,R,101,6.7,1987,45
414,Fantastic Four,PG-13,100,4.3,2015,27
415,Armageddon,PG-13,151,6.7,1998,42
416,Big Hero 6,PG,102,7.8,2014,74
417,Die Another Day,PG-13,133,6.1,2002,56
418,Highlander,R,116,7.1,1986,24
419,First Blood,R,93,7.7,1982,61
420,The Mask of Zorro,PG-13,136,6.7,1998,63
421,Death Wish,R,107,6.4,2018,31
422,Jupiter Ascending,PG-13,127,5.3,2015,40
423,Waterworld,PG-13,135,6.2,1995,56
424,Blade: Trinity,R,113,5.9,2004,38
425,The Punisher,R,124,6.4,2004,33
426,The Maze Runner,PG-13,113,6.8,2014,57
427,X-Men: Days of Future Past,PG-13,132,8.0,2014,75
428,Kick-Ass,R,117,7.6,2010,66
429,Oldboy,R,104,5.7,2013,49
430,Crocodile Dundee,PG-13,97,6.6,1986,62
431,Lethal Weapon,R,109,7.6,1987,68
432,The Da Vinci Code,PG-13,149,6.6,2006,46
433,The Life Aquatic with Steve Zissou,R,119,7.3,2004,62
434,Munich,R,164,7.5,2005,74
435,Point Break,PG-13,114,5.3,2015,34
436,Pirates of the Caribbean: At World's End,PG-13,169,7.1,2007,50
437,Kingdom of Heaven,R,144,7.2,2005,63
438,Minority Report,PG-13,145,7.6,2002,80
439,21 Jump Street,R,109,7.2,2012,69
440,The Incredible Hulk,PG-13,112,6.7,2008,61
