,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
398,Raya and the Last Dragon,,,,2020,
399,Chitty Chitty Bang Bang,G,144,6.9,1968,64
400,The Right Stuff,PG,193,7.8,1983,91
401,Spider-Man 2,PG-13,127,7.3,2004,83
402,The Descent,R,99,7.2,2005,71
403,Romancing the Stone,PG,106,6.9,1984,63
404,Now You See Me 2,PG-13,129,6.5,2016,46
405,The Count of Monte Cristo,PG-13,131,7.8,2002,61
406,The Rock,R,136,7.4,1996,58
407,The Mummy,PG-13,110,5.4,2017,34
408,National Treasure,PG,131,6.8,2004,39
409,Men in Black 3,PG-13,106,6.8,2012,58
410,The Call of the Wild,PG,100,6.0,1972,
411,Cannibal Holocaust,Unrated,95,5.9,1980,22
412,Popeye,PG,114,5.3,1980,64
413,Mission to Mars,PG,114,5.7,2000,34
414,The Dark Tower,PG-13,95,5.6,2017,34
415,Deep Blue Sea,R,105,5.8,1999,54
416,A Knight's Tale,PG-13,132,6.9,2001,56
417,The Great Wall,PG-13,103,5.9,2016,42
418,Big Trouble in Little China,PG-13,99,7.3,1986,53
419,Allegiant,PG-13,120,5.7,2016,33
420,The Saint,PG-13,116,6.2,1997,50
421,The 5th Wave,PG-13,112,5.2,2016,33
422,It's a Mad Mad Mad Mad World,G,205,7.5,1963,59
423,The Twilight Saga: Breaking Dawn - Part 1,PG-13,117,4.9,2011,45
424,DragonHeart,PG-13,103,6.5,1996,
425,The Darjeeling Limited,R,91,7.2,2007,67
426,Wreck-It Ralph,PG,101,7.7,2012,72
427,Tales from Earthsea,PG-13,115,6.5,2006,47
428,John Carter,PG-13,132,6.6,2012,51
429,Monsters University,G,104,7.3,2013,65
430,Time Trap,,87,6.5,2017,46
431,Mission: Impossible III,PG-13,126,6.9,2006,66
432,Mission: Impossible 7,,,,2021,
433,Speed,R,116,7.2,1994,78
434,The BFG,PG,117,6.4,2016,66
435,Fear and Loathing in Las Vegas,R,118,7.6,1998,41
436,Into the Blue,PG-13,110,5.8,2005,45
437,47 Meters Down,PG-13,89,5.6,2017,52
438,Around the World in 80 Days,G,175,6.8,1956,
439,Excalibur,PG,140,7.4,1981,56
440,Rango,PG,107,7.2,2011,75
441,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,112,6.0,2016,40
442,Live and Let Die,PG,121,6.8,1973,55
443,Miss Peregrine's Home for Peculiar Children,PG-13,127,6.7,2016,57
444,Maze Runner: The Death Cure,PG-13,143,6.2,2018,50
445,The Blues Brothers,R,133,7.9,1980,60
446,Porco Rosso,PG,94,7.8,1992,83
447,Noah,PG-13,138,5.8,2014,68
448,The Jungle Book,G,78,7.6,1967,65
449,Free Willy,PG,112,5.9,1993,79
450,The Way Back,PG-13,133,7.3,2010,66
451,The Adventures of Tintin,PG,107,7.3,2011,68
452,Into the Woods,PG,125,5.9,2014,69
453,Pacific Rim,PG-13,131,6.9,2013,65
454,Serenity,PG-13,119,7.8,2005,74
455,The Witches,,,,2020,
456,Wonder Park,PG,85,5.8,2019,45
457,Dawn of the Planet of the Apes,PG-13,130,7.6,2014,79
458,Last Action Hero,PG-13,130,6.4,1993,44
459,Conan the Barbarian,R,129,6.9,1982,43
460,Austin Powers: The Spy Who Shagged Me,PG-13,95,6.6,1999,59
461,Vacation,R,99,6.1,2015,34
462,Jurassic Park III,PG-13,92,5.9,2001,42
463,Mortal Kombat,PG-13,101,5.8,1995,58
464,Mission: Impossible - Ghost Protocol,PG-13,132,7.4,2011,73
465,Harold & Kumar Go to White Castle,R,88,7.1,2004,64
466,Barbarella,Approved,98,5.9,1968,51
467,Street Fighter,PG-13,102,3.9,1994,
468,The Magnificent Seven,Approved,128,7.7,1960,74
469,What Happened to Monday,TV-MA,123,6.9,2017,47
470,Miss Fisher & the Crypt of Tears,,101,9.0,2020,
471,National Lampoon's European Vacation,PG-13,95,6.2,1985,47
472,Fantastic Beasts and Where to Find Them 3,,,,2021,
473,American Honey,R,163,7.0,2016,79
474,Shrek 2,PG,93,7.2,2004,75
475,Zoom,PG,83,4.3,2006,26
476,Cars 3,G,102,6.7,2017,59
477,Transformers: Dark of the Moon,PG-13,154,6.2,2011,42
478,The Man Who Killed Don Quixote,Not Rated,132,6.4,2018,58
479,Charlie's Angels: Full Throttle,PG-13,106,4.9,2003,48
480,The Holy Mountain,R,114,7.9,1973,
481,Finding Dory,PG,97,7.3,2016,77
482,King Arthur,PG-13,126,6.3,2004,46
483,Transformers: Age of Extinction,PG-13,165,5.6,2014,32
484,Shrek the Third,PG,93,6.0,2007,58
485,Arctic,PG-13,98,6.8,2018,71
486,The Mummy Returns,PG-13,130,6.3,2001,48
487,The Secret Life of Pets,PG,87,6.5,2016,61
488,The Hitchhiker's Guide to the Galaxy,PG,109,6.8,2005,63
489,Red Sonja,PG-13,89,5.1,1985,35
490,The Amazing Spider-Man 2,PG-13,142,6.6,2014,53
491,Poseidon,PG-13,98,5.6,2006,50
492,xXx: Return of Xander Cage,PG-13,107,5.2,2017,42
493,The Abyss,PG-13,171,7.6,1989,62
494,Journey 2: The Mysterious Island,PG,94,5.8,2012,41
