,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
283,Men in Black 3,PG-13,106,6.8,2012,58
284,Black Adam,,,,2021,
285,Signs,PG-13,106,6.7,2002,59
286,Mission to Mars,PG,114,5.7,2000,34
287,The Dark Tower,PG-13,95,5.6,2017,34
288,Deep Blue Sea,R,105,5.8,1999,54
289,Dredd,R,95,7.1,2012,60
290,The Dustwalker,,,4.5,2019,
291,Allegiant,PG-13,120,5.7,2016,33
292,The Saint,PG-13,116,6.2,1997,50
293,The 5th Wave,PG-13,112,5.2,2016,33
294,Wild Wild West,PG-13,106,4.9,1999,38
295,Midnight Special,PG-13,112,6.6,2016,76
296,Geostorm,PG-13,109,5.3,2017,21
297,John Carter,PG-13,132,6.6,2012,51
298,Close Encounters of the Third Kind,PG,138,7.6,1977,90
299,Time Trap,,87,6.5,2017,46
300,The Faculty,R,104,6.5,1998,61
301,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,112,6.0,2016,40
302,Maze Runner: The Death Cure,PG-13,143,6.2,2018,50
303,Earth Girls Are Easy,PG,100,5.3,1988,66
304,Westworld,PG,88,7.0,1973,77
305,28 Weeks Later,R,100,7.0,2007,78
306,A.I. Artificial Intelligence,PG-13,146,7.2,2001,65
307,The Mist,R,126,7.1,2007,58
308,Underworld: Blood Wars,R,91,5.8,2016,23
309,Pacific Rim,PG-13,131,6.9,2013,65
310,Serenity,PG-13,119,7.8,2005,74
311,Real Steel,PG-13,127,7.1,2011,56
312,Sunshine,R,107,7.2,2007,64
313,Elysium,R,109,6.6,2013,61
314,Dawn of the Planet of the Apes,PG-13,130,7.6,2014,79
315,The Amazing Spider-Man,PG-13,136,6.9,2012,66
316,Demolition Man,R,115,6.7,1993,34
317,Jurassic Park III,PG-13,92,5.9,2001,42
318,Mortal Kombat,PG-13,101,5.8,1995,58
319,Deep Impact,PG-13,120,6.2,1998,40
320,Unbreakable,PG-13,106,7.3,2000,62
321,Sweetheart,PG-13,82,5.7,2019,
322,Barbarella,Approved,98,5.9,1968,51
323,What Happened to Monday,TV-MA,123,6.9,2017,47
324,Melancholia,R,135,7.2,2011,80
325,Zoom,PG,83,4.3,2006,26
326,X-Men: The Last Stand,PG-13,104,6.7,2006,58
327,Transformers: Dark of the Moon,PG-13,154,6.2,2011,42
328,Transformers: Age of Extinction,PG-13,165,5.6,2014,32
329,They Live,R,94,7.3,1988,54
330,Samaritan,,,,2020,
331,The Hitchhiker's Guide to the Galaxy,PG,109,6.8,2005,63
332,Paradise Hills,TV-14,95,5.9,2019,50
333,American Ultra,R,96,6.1,2015,50
334,Replicas,PG-13,107,5.5,2018,19
335,Brazil,R,132,7.9,1985,88
336,The Amazing Spider-Man 2,PG-13,142,6.6,2014,53
337,Source Code,PG-13,93,7.5,2011,74
338,The Abyss,PG-13,171,7.6,1989,62
339,Journey 2: The Mysterious Island,PG,94,5.8,2012,41
340,Outlander,R,115,6.2,2008,40
341,Strange Days,R,145,7.2,1995,66
342,Dark City,R,100,7.6,1998,66
343,Metropolis,Not Rated,153,8.3,1927,98
344,Predators,R,107,6.4,2010,51
345,Alien³,R,114,6.5,1992,59
346,Akira,R,124,8.0,1988,
347,Robots,PG,91,6.3,2005,64
348,X2: X-Men United,PG-13,134,7.4,2003,68
349,The Space Between Us,PG-13,120,6.4,2017,33
350,Insurgent,PG-13,119,6.2,2015,42
351,Teenage Mutant Ninja Turtles,PG-13,101,5.8,2014,31
352,Despicable Me 3,PG,89,6.3,2017,49
