,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
299,Annie,PG,118,5.3,2014,33
300,My Fair Lady,G,170,7.8,1964,95
301,Aquamarine,PG,104,5.3,2006,51
302,Paddington,PG,95,7.2,2014,77
303,Bedtime Stories,PG,99,6.0,2008,33
304,Oliver & Company,G,74,6.7,1988,58
305,Home Alone 2: Lost in New York,PG,120,6.7,1992,
306,The Boss Baby,PG,97,6.3,2017,50
307,How to Train Your Dragon 2,PG,102,7.8,2014,76
308,Where the Wild Things Are,PG,101,6.7,2009,71
309,Bee Movie,PG,91,6.1,2007,54
310,Night at the Museum: Battle of the Smithsonian,PG,105,6.0,2009,42
311,Show Boat,Approved,108,6.9,1951,
312,Secondhand Lions,PG,109,7.5,2003,52
313,Freaky Friday,PG,97,6.1,2003,70
314,Evan Almighty,PG,96,5.4,2007,37
315,Because of Winn-Dixie,PG,106,6.3,2005,54
316,Three Men and a Baby,PG,102,6.0,1987,61
317,Tuck Everlasting,PG,90,6.6,2002,66
318,RV,PG,99,5.5,2006,33
319,Brother Bear,G,85,6.8,2003,48
320,Hop,PG,95,5.4,2011,41
321,Rio,G,96,6.9,2011,63
322,Playmobil: The Movie,PG,99,4.6,2019,25
323,St. Trinian's,PG-13,97,5.8,2007,39
324,The Karate Kid Part III,PG,112,5.2,1989,36
325,Alice in Wonderland,G,75,7.4,1951,68
326,Clash of the Titans,PG,118,6.9,1981,59
327,Shark Tale,PG,90,6.0,2004,48
328,Ride Your Wave,Not Rated,94,6.8,2019,60
329,The Emoji Movie,PG,86,3.2,2017,12
330,Dinosaur,PG,82,6.5,2000,56
331,Smallfoot,PG,96,6.6,2018,60
332,Small Soldiers,PG-13,110,6.2,1998,
333,Kubo and the Two Strings,PG,101,7.8,2016,84
334,James and the Giant Peach,PG,79,6.7,1996,78
335,Goosebumps 2: Haunted Halloween,PG,90,5.6,2018,53
336,Taare Zameen Par,PG,165,8.4,2007,
337,The Road to El Dorado,PG,89,6.9,2000,51
338,Jungle 2 Jungle,PG,105,5.2,1997,42
339,I Can Only Imagine,PG,110,7.3,2018,30
340,The Sorcerer's Apprentice,PG,109,6.1,2010,46
341,Home Alone 3,PG,102,4.4,1997,
342,Dr. Seuss' The Grinch,PG,85,6.3,2018,51
343,Pee-wee's Big Adventure,PG,91,7.0,1985,47
344,"Yours, Mine & Ours",PG,88,5.5,2005,38
345,Fiddler on the Roof,G,181,8.0,1971,67
346,Ice Age: Collision Course,PG,94,5.7,2016,34
347,The Muppets,PG,103,7.1,2011,75
348,What a Girl Wants,PG,105,5.8,2003,41
349,Babe,G,91,6.7,1995,83
350,The Spiderwick Chronicles,PG,96,6.5,2008,62
351,Ferdinand,PG,108,6.7,2017,58
352,Elf,PG,97,6.9,2003,64
353,Angry Birds,PG,97,6.3,2016,43
354,The Music Man,G,151,7.7,1962,
355,Daddy's Home,PG-13,96,6.2,2015,42
356,The Iron Giant,PG,86,8.0,1999,85
357,The Book of Life,PG,95,7.3,2014,67
358,Around the World in 80 Days,PG,120,5.9,2004,49
359,A Dog's Way Home,PG,96,6.7,2019,50
360,The Game Plan,PG,110,6.1,2007,44
361,Bedknobs and Broomsticks,G,117,7.1,1971,59
362,Daddy Day Care,PG,92,5.5,2003,39
363,Loving Vincent,PG-13,94,7.8,2017,62
364,The Land Before Time,G,69,7.4,1988,66
365,Happy Feet,PG,108,6.4,2006,77
366,Turbo,PG,96,6.4,2013,58
367,Fantastic Four: Rise of the Silver Surfer,PG,92,5.6,2007,45
368,Dragon Ball Super: Broly,PG,100,7.9,2018,59
369,Noelle,G,100,6.2,2019,48
370,We Bought a Zoo,PG,124,7.1,2011,58
371,The SpongeBob SquarePants Movie,PG,87,7.0,2004,66
372,Alvin and the Chipmunks,PG,92,5.2,2007,39
373,The Rescuers,G,78,6.9,1977,74
374,D3: The Mighty Ducks,PG,104,5.5,1996,
375,Kung Fu Panda 3,PG,95,7.1,2016,66
376,Modern Times,G,87,8.5,1936,96
377,Speed Racer,PG,135,6.0,2008,37
378,The Smurfs,PG,103,5.4,2011,30
379,The Black Cauldron,PG,80,6.4,1985,59
380,Soul Surfer,PG,112,7.0,2011,53
381,Ella Enchanted,PG,96,6.3,2004,53
