,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
235,Popeye,PG,114,5.3,1980,64
236,Extra Ordinary,R,94,6.3,2019,70
237,The Dark Tower,PG-13,95,5.6,2017,34
238,The Great Wall,PG-13,103,5.9,2016,42
239,Big Trouble in Little China,PG-13,99,7.3,1986,53
240,Bridge to Terabithia,PG,96,7.1,2007,74
241,The Tree of Life,PG-13,139,6.8,2011,85
242,The 5th Wave,PG-13,112,5.2,2016,33
243,The Twilight Saga: Breaking Dawn - Part 1,PG-13,117,4.9,2011,45
244,DragonHeart,PG-13,103,6.5,1996,
245,Wreck-It Ralph,PG,101,7.7,2012,72
246,Tales from Earthsea,PG-13,115,6.5,2006,47
247,Monsters University,G,104,7.3,2013,65
248,The BFG,PG,117,6.4,2016,66
249,Excalibur,PG,140,7.4,1981,56
250,Apostle,TV-MA,130,6.3,2018,62
251,Miss Peregrine's Home for Peculiar Children,PG-13,127,6.7,2016,57
252,Porco Rosso,PG,94,7.8,1992,83
253,Underworld: Blood Wars,R,91,5.8,2016,23
254,Tumbbad,Not Rated,104,8.3,2018,
255,Into the Woods,PG,125,5.9,2014,69
256,The Witches,,,,2020,
257,Wonder Park,PG,85,5.8,2019,45
258,Last Action Hero,PG-13,130,6.4,1993,44
259,Conan the Barbarian,R,129,6.9,1982,43
260,Bruce Almighty,PG-13,101,6.7,2003,46
261,Mortal Kombat,PG-13,101,5.8,1995,58
262,Coraline,PG,100,7.7,2009,80
263,It's a Wonderful Life,Not Rated,130,8.6,1946,89
264,Pinocchio,,125,6.8,2019,
265,Barbarella,Approved,98,5.9,1968,51
266,The Crow,R,102,7.6,1994,71
267,Fantastic Beasts and Where to Find Them 3,,,,2021,
268,Shrek 2,PG,93,7.2,2004,75
269,Zoom,PG,83,4.3,2006,26
270,The Man Who Killed Don Quixote,Not Rated,132,6.4,2018,58
271,13 Going on 30,PG-13,98,6.1,2004,57
272,Little Nicky,PG-13,90,5.3,2000,38
273,The Holy Mountain,R,114,7.9,1973,
274,Shrek the Third,PG,93,6.0,2007,58
275,The Mummy Returns,PG-13,130,6.3,2001,48
276,Samaritan,,,,2020,
277,Paradise Hills,TV-14,95,5.9,2019,50
278,Enter the Void,Not Rated,161,7.3,2009,69
279,The Mortal Instruments: City of Bones,PG-13,130,5.9,2013,33
280,Red Sonja,PG-13,89,5.1,1985,35
281,Journey 2: The Mysterious Island,PG,94,5.8,2012,41
282,How to Train Your Dragon,PG,98,8.1,2010,75
283,Outlander,R,115,6.2,2008,40
284,Swiss Army Man,R,97,7.0,2016,64
285,Abigail,,110,5.4,2019,
286,Lemony Snicket's A Series of Unfortunate Events,PG,108,6.8,2004,62
287,The Croods 2,,,,2020,
288,Tokyo!,Unrated,112,7.1,2008,63
289,Death Note,TV-MA,101,4.5,2017,43
290,"Crouching Tiger, Hidden Dragon",PG-13,120,7.8,2000,94
291,What Lies Beneath,PG-13,130,6.6,2000,51
292,Dogma,R,130,7.3,1999,62
293,Despicable Me 3,PG,89,6.3,2017,49
294,Sausage Party,R,89,6.1,2016,66
295,Hotel Transylvania 3: Summer Vacation,PG,97,6.3,2018,54
296,Ice Age,PG,81,7.5,2002,60
297,Dracula Untold,PG-13,92,6.3,2014,40
298,Mowgli: Legend of the Jungle,PG-13,104,6.5,2018,51
299,The House with a Clock in Its Walls,PG,105,6.0,2018,57
300,Tomorrowland,PG,130,6.4,2015,60
301,Shrek Forever After,PG,93,6.3,2010,58
302,The Lego Movie,PG,100,7.8,2014,83
303,Jack the Giant Slayer,PG-13,114,6.2,2013,51
304,Crimson Peak,R,119,6.5,2015,66
305,Hellboy,PG-13,122,6.8,2004,72
306,A Dog's Journey,PG,109,7.4,2019,43
307,Thirst,R,134,7.1,2009,73
308,Prince of Persia: The Sands of Time,PG-13,116,6.6,2010,50
309,Lilo & Stitch,PG,85,7.2,2002,73
310,The Huntsman: Winter's War,PG-13,114,6.1,2016,35
311,Being John Malkovich,R,113,7.7,1999,90
312,Only Lovers Left Alive,R,123,7.3,2013,79
313,UglyDolls,PG,87,4.9,2019,39
314,The Last Witch Hunter,PG-13,106,6.0,2015,34
315,A Little Princess,G,97,7.7,1995,83
316,Drop Dead Fred,PG-13,103,5.9,1991,25
317,Double Dragon,PG-13,96,3.8,1994,
318,The Lake House,PG,99,6.8,2006,52
319,Lara Croft: Tomb Raider,PG-13,100,5.8,2001,33
320,Mr. Nobody,R,141,7.8,2009,63
321,Vanilla Sky,R,136,6.9,2001,45
322,The Imaginarium of Doctor Parnassus,PG-13,123,6.8,2009,65
323,The Adventures of Sharkboy and Lavagirl 3-D,PG,93,3.5,2005,38
324,Little,PG-13,109,5.4,2019,49
325,The Flintstones,PG,91,4.9,1994,38
326,Rumble,,,,2020,
327,Addams Family Values,PG-13,94,6.7,1993,62
328,The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,113,6.3,2010,53
329,Hocus Pocus,PG,96,6.8,1993,
330,The Kid Who Would Be King,PG,120,6.0,2019,66
331,Kung Fu Hustle,R,99,7.7,2004,78
332,The Chronicles of Narnia: Prince Caspian,PG,150,6.5,2008,62
333,Doom,R,105,5.2,2005,34
334,A Dog's Purpose,PG,100,7.2,2017,43
335,Space Jam 2,,,,2021,
336,Border,R,110,7.0,2018,75
337,Fire in the Sky,PG-13,109,6.6,1993,42
338,Snow White and the Seven Dwarfs,G,83,7.6,1937,95
339,Christopher Robin,PG,104,7.3,2018,60
340,Welcome to Marwen,PG-13,116,6.1,2018,40
341,The Emperor's New Groove,G,78,7.3,2000,70
342,Look Away,TV-MA,103,6.2,2018,
343,Fantastic Four,PG-13,106,5.7,2005,40
344,Dark Shadows,PG-13,113,6.2,2012,55
345,The Prince of Egypt,PG,99,7.1,1998,64
346,How the Grinch Stole Christmas,PG,104,6.1,2000,46
347,The Man from Earth,Not Rated,87,7.9,2007,
348,The Seventh Seal,Not Rated,96,8.2,1957,
349,The Croods,PG,98,7.2,2013,55
350,The Secret Life of Walter Mitty,PG,114,7.3,2013,54
351,Hellboy II: The Golden Army,PG-13,120,7.0,2008,78
352,The Endless,Not Rated,111,6.5,2017,80
353,Cinderella,G,74,7.3,1950,85
354,The Good Dinosaur,PG,93,6.7,2015,66
355,Paddington 2,PG,103,7.8,2017,88
356,Exodus: Gods and Kings,PG-13,150,6.0,2014,52
357,The Witches,PG,91,6.8,1990,
358,Field of Dreams,PG,107,7.5,1989,57
359,The Mummy: Tomb of the Dragon Emperor,PG-13,112,5.2,2008,31
360,Somewhere in Time,PG,103,7.2,1980,29
361,Pinocchio,,,,2021,
362,The League of Extraordinary Gentlemen,PG-13,110,5.8,2003,30
363,Nanny McPhee,PG,97,6.5,2005,59
364,Beowulf,PG-13,115,6.2,2007,59
365,Anastasia,G,94,7.1,1997,61
366,Death Becomes Her,PG-13,104,6.6,1992,56
367,Pan,PG,111,5.7,2015,36
368,Triangle,R,99,6.9,2009,
369,Despicable Me 2,PG,98,7.3,2013,62
370,Alice Through the Looking Glass,PG,113,6.2,2016,34
371,Legion,R,100,5.2,2010,32
372,Blade,,,,,
373,Night at the Museum: Secret of the Tomb,PG,98,6.2,2014,47
374,A Wrinkle in Time,PG,109,4.2,2018,53
375,Atlantis: The Lost Empire,PG,95,6.9,2001,52
376,Casper,PG,100,6.1,1995,49
377,Seventh Son,PG-13,102,5.5,2014,30
378,Valhalla,,105,6.5,2019,
379,Supergirl,PG,124,4.4,1984,42
380,Anchors Aweigh,Passed,140,7.1,1945,
381,Drive Angry,R,104,5.4,2011,44
382,Eragon,PG,104,5.1,2006,38
383,The Illusionist,PG-13,110,7.6,2006,68
384,Jiu Jitsu,,,,2020,
385,Slaughterhouse Rulez,R,104,5.2,2018,39
386,Pleasantville,PG-13,124,7.5,1998,71
387,Rookie of the Year,PG,103,6.0,1993,53
388,Teen Wolf,PG,91,6.1,1985,25
389,The Fall,R,117,7.9,2006,64
390,Journey to the West,PG-13,110,6.8,2013,68
391,In the Name of the King: A Dungeon Siege Tale,PG-13,127,3.8,2007,15
392,Fallen,R,124,7.0,1998,
393,Just Like Heaven,PG-13,95,6.7,2005,47
394,Closet Monster,Not Rated,90,7.0,2015,81
395,Pete's Dragon,PG,102,6.7,2016,71
396,Nausicaä of the Valley of the Wind,PG,117,8.1,1984,86
397,Hotel Transylvania,PG,91,7.1,2012,47
398,The Covenant,PG-13,97,5.3,2006,19
399,Peter Pan,G,77,7.3,1953,76
400,Zathura: A Space Adventure,PG,101,6.2,2005,67
401,Mortal Kombat: Annihilation,PG-13,95,3.7,1997,11
402,The Dark Crystal,PG,93,7.2,1982,66
403,Storks,PG,87,6.8,2016,56
404,The Nightmare Before Christmas,PG,76,8.0,1993,82
405,Goosebumps,PG,103,6.3,2015,60
406,The Cat in the Hat,PG,82,3.9,2003,19
407,Beautiful Creatures,PG-13,124,6.1,2013,52
408,Red Riding Hood,PG-13,100,5.4,2011,29
409,"20,000 Leagues Under the Sea",G,127,7.2,1954,83
410,Journey to the Center of the Earth,PG,93,5.8,2008,57
411,Bill & Ted's Bogus Journey,PG,93,6.3,1991,60
412,Doctor Dolittle,PG-13,85,5.4,1998,46
413,What Women Want,PG-13,127,6.4,2000,47
414,Sleeping Beauty,G,75,7.2,1959,85
415,Oz the Great and Powerful,PG,130,6.3,2013,44
416,Stuart Little,PG,84,5.9,1999,61
417,Star Wars: The Clone Wars,PG,98,5.9,2008,35
418,Ponyo,G,101,7.7,2008,86
419,Scooby-Doo 2: Monsters Unleashed,PG,93,5.0,2004,34
420,The Nutcracker and the Four Realms,PG,99,5.5,2018,39
421,Pinocchio,G,88,7.4,1940,99
422,The Flash,,,,2022,
423,Doctor Dolittle,Approved,152,6.2,1967,34
424,Race to Witch Mountain,PG,98,5.7,2009,52
425,Mystery Men,PG-13,121,6.1,1999,65
426,Horns,R,120,6.5,2013,46
427,Cloudy with a Chance of Meatballs,PG,90,6.9,2009,66
428,Odd Thomas,PG-13,97,6.8,2013,45
429,Fallen,PG-13,91,5.4,2016,47
430,Abraham Lincoln: Vampire Hunter,R,105,5.9,2012,42
431,Before I Fall,PG-13,98,6.4,2017,58
432,Aquamarine,PG,104,5.3,2006,51
433,The Hudsucker Proxy,PG,111,7.2,1994,53
434,The Vast of Night,PG-13,89,7.2,2019,84
435,Paddington,PG,95,7.2,2014,77
436,Bedtime Stories,PG,99,6.0,2008,33
437,Barbie,,,,,
438,End of Days,R,122,5.8,1999,33
439,1408,PG-13,104,6.8,2007,64
440,The Gift,R,111,6.6,2000,62
441,On Body and Soul,Not Rated,116,7.6,2017,77
442,Ladyhawke,PG-13,121,7.0,1985,64
443,The Boss Baby,PG,97,6.3,2017,50
444,How to Train Your Dragon 2,PG,102,7.8,2014,76
445,Mannequin,PG,90,5.9,1987,21
446,Where the Wild Things Are,PG,101,6.7,2009,71
447,Night at the Museum: Battle of the Smithsonian,PG,105,6.0,2009,42
448,Time Bandits,PG,110,7.0,1981,79
449,Vampire Academy,PG-13,104,5.5,2014,31
450,Freaky Friday,PG,97,6.1,2003,70
451,Evan Almighty,PG,96,5.4,2007,37
452,When We First Met,TV-14,97,6.4,2018,36
453,Tuck Everlasting,PG,90,6.6,2002,66
454,Brother Bear,G,85,6.8,2003,48
455,Hop,PG,95,5.4,2011,41
456,The Scorpion King,PG-13,92,5.5,2002,45
457,Playmobil: The Movie,PG,99,4.6,2019,25
458,I Kill Giants,Not Rated,106,6.2,2017,74
459,Alice in Wonderland,G,75,7.4,1951,68
460,Clash of the Titans,PG,118,6.9,1981,59
461,Bedazzled,PG-13,93,6.0,2000,49
462,"10,000 BC",PG-13,109,5.1,2008,34
463,Shark Tale,PG,90,6.0,2004,48
464,Colossal,R,109,6.2,2016,70
465,Ride Your Wave,Not Rated,94,6.8,2019,60
466,Stranger Than Fiction,PG-13,113,7.6,2006,67
467,The Emoji Movie,PG,86,3.2,2017,12
468,Ghost Rider: Spirit of Vengeance,PG-13,96,4.3,2011,34
469,Innerspace,PG,120,6.8,1987,66
470,Nosferatu,Not Rated,94,7.9,1922,
471,Before I Wake,PG-13,97,6.2,2016,68
472,NiNoKuni,TV-14,106,6.1,2019,
473,Smallfoot,PG,96,6.6,2018,60
474,Kubo and the Two Strings,PG,101,7.8,2016,84
475,James and the Giant Peach,PG,79,6.7,1996,78
476,Across the Universe,PG-13,133,7.3,2007,56
477,Bubba Ho-Tep,R,92,7.0,2002,57
478,Goosebumps 2: Haunted Halloween,PG,90,5.6,2018,53
479,Heavy Metal,R,86,6.7,1981,51
480,Once Bitten,PG-13,94,5.5,1985,64
481,The Sorcerer's Apprentice,PG,109,6.1,2010,46
482,Phantom of the Paradise,PG,91,7.4,1974,67
483,Dr. Seuss' The Grinch,PG,85,6.3,2018,51
484,"Yours, Mine & Ours",PG,88,5.5,2005,38
485,PK,Not Rated,153,8.1,2014,
486,Dracula: Dead and Loving It,PG-13,88,5.9,1995,
487,Kate & Leopold,PG-13,118,6.4,2001,44
488,Buffy the Vampire Slayer,PG-13,86,5.6,1992,48
489,Shallow Hal,PG-13,114,5.9,2001,48
490,Ice Age: Collision Course,PG,94,5.7,2016,34
491,Catwoman,PG-13,104,3.3,2004,27
492,The Spiderwick Chronicles,PG,96,6.5,2008,62
493,The Shack,PG-13,132,6.3,2017,32
494,Yuk po tuen: Tau ching bo gam,R,99,5.6,1991,58
495,Ferdinand,PG,108,6.7,2017,58
496,Every Day,PG-13,97,6.4,2018,52
497,47 Ronin,PG-13,128,6.2,2013,28
498,Zardoz,R,105,5.9,1974,46
499,Reign of Fire,PG-13,101,6.2,2002,39
500,Elf,PG,97,6.9,2003,64
501,If I Stay,PG-13,107,6.7,2014,46
502,The Heavenly Kid,PG-13,90,6.4,1985,30
503,Anna and the Apocalypse,R,93,6.0,2017,63
504,Jack,PG-13,113,5.8,1996,31
505,The Book of Life,PG,95,7.3,2014,67
506,A Nightmare on Elm Street 3: Dream Warriors,R,96,6.6,1987,49
507,Bedknobs and Broomsticks,G,117,7.1,1971,59
508,Nine Days,,124,8.2,2020,77
509,Conan the Destroyer,PG,103,5.9,1984,53
510,The Haunting,PG-13,113,5.0,1999,42
511,A Monster Calls,PG-13,108,7.5,2016,76
512,Fantastic Four: Rise of the Silver Surfer,PG,92,5.6,2007,45
513,Dragon Ball Super: Broly,PG,100,7.9,2018,59
514,Noelle,G,100,6.2,2019,48
515,Underworld Awakening,R,88,6.4,2012,39
516,The SpongeBob SquarePants Movie,PG,87,7.0,2004,66
517,Alvin and the Chipmunks,PG,92,5.2,2007,39
518,The Rescuers,G,78,6.9,1977,74
519,Wrath of the Titans,PG-13,99,5.7,2012,37
520,Leprechaun,R,92,4.8,1993,17
521,The Change-Up,R,112,6.3,2011,39
522,Kung Fu Panda 3,PG,95,7.1,2016,66
523,Cosmopolis,R,109,5.0,2012,58
524,Underworld: Evolution,R,106,6.7,2006,36
525,Wings of Desire,PG-13,128,8.0,1987,79
526,The Smurfs,PG,103,5.4,2011,30
527,The Black Cauldron,PG,80,6.4,1985,59
528,The Beastmaster,PG,118,6.2,1982,18
529,Krull,PG,121,6.1,1983,45
530,Ella Enchanted,PG,96,6.3,2004,53
531,City of Angels,PG-13,114,6.7,1998,54
532,Er ist wieder da,Not Rated,116,7.1,2015,
533,Uncle Boonmee Who Can Recall His Past Lives,Not Rated,114,6.7,2010,87
